INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID101014984	DSSTox_Substance_Id	DTXSID101014984	2,2-Bis(((2-hexyl-1-oxodecyl)oxy)methyl)-1,3-propanediyl bis(2-hexyldecanoate)	C69H132O8	1089.807	8.77271e-11	52.2157	211.077	482.387	1.23729e-08	2.07677	11.6716	99345.3	7.219	-3.54546	1.10948e-08	7.76758e-08
DTXSID101014996	DSSTox_Substance_Id	DTXSID101014996	2-(2-Ethoxybut-1-enyl)-5-phenyl-3-(3-sulphonatobutyl)benzoxazolium	C23H27NO5S	429.53	2.5435e-11	64.9007	13.4978	445.959	4.78539e-08	2.81536	11.6848	43715.8	4.89141	112.905	1.17513e-07	2.33251e-06
DTXSID101015001	DSSTox_Substance_Id	DTXSID101015001	Glutamic acid sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID101015013	DSSTox_Substance_Id	DTXSID101015013	Chromate(1-), bis(1-(2-(2-(hydroxy-kappaO)-4-nitrophenyl)diazenyl-kappaN1)-2-naphthalenolato(2-)-kappaO)-, sodium (1:1)	C32H18CrN6NaO8	689.516	1.56408e-11	41.5153	10.0482	336.644	1.63675e-08	0.250318	9.21047	2039.47	-0.672088	194.329	1.24129e-10	0.00144783
DTXSID101015025	DSSTox_Substance_Id	DTXSID101015025	(-)-3,7-Dimethyloct-6-enyl acetate	C12H22O2	198.306	8.36823e-11	108.43	5.71364	238.773	0.000199913	0.396683	5.72534	678.993	4.25115	-41.4793	0.0637202	9.69358e-05
DTXSID101015037	DSSTox_Substance_Id	DTXSID101015037	EINECS 267-951-3	C76H94N9	1133.649	6.33616e-11	256.953	15.702	353.078	4.25846e-07	3.46316	11.6983	1578.41	5.25388	121.419	2.05676e-08	2.14734e-06
DTXSID101015051	DSSTox_Substance_Id	DTXSID101015051	Boric acid, 2-aminoethyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID101015063	DSSTox_Substance_Id	DTXSID101015063	Carbonylbis((1H-benzimidazol-1-ylcarbonyl)benzoic) acid	C31H18N4O7	558.506	1.67047e-11	13.8195	5.1569	447.574	3.06446e-08	2.82873	11.674	59745.0	4.40628	178.63	1.46516e-10	4.57483e-08
DTXSID101015075	DSSTox_Substance_Id	DTXSID101015075	Chromate(2-), (3-(hydroxy-kappaO)-4-(2-(2-(hydroxy-kappaO)-1-naphthalenyl)diazenyl-kappaN1)-7-nitro-1-naphthalenesulfonato(3-))(1-(2-(2-(hydroxy-kappaO)-5-nitrophenyl)diazenyl-kappaN1)-2-naphthalenolato(2-)-kappaO)-, sodium hydrogen (1:1:1)	C36H20CrN6NaO11S	819.63	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID101015087	DSSTox_Substance_Id	DTXSID101015087	2,2-Bis(((1-oxooctadecyl)oxy)methyl)-1,3-propanediyl dioleate	C77H144O8	1197.991	1.48299e-10	52.8873	211.259	462.908	1.86897e-08	2.2241	11.6713	29798.0	6.92729	-2.74193	5.67282e-10	7.70884e-08
DTXSID10101552	DSSTox_Substance_Id	DTXSID10101552	Oils, Brachylaena hutchinsii	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101572	DSSTox_Substance_Id	DTXSID10101572	Balsams, Douglas-fir, sulfurized, iridium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101577	DSSTox_Substance_Id	DTXSID10101577	Balsams, copaiba, sulfurized, platinum salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101597	DSSTox_Substance_Id	DTXSID10101597	Oils, Cyperus scariosus	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101613	DSSTox_Substance_Id	DTXSID10101613	Oils, mint, Mentha aquatica	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101633	DSSTox_Substance_Id	DTXSID10101633	Oils, reseda	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101638	DSSTox_Substance_Id	DTXSID10101638	Oils, Narcissus poeticus	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101653	DSSTox_Substance_Id	DTXSID10101653	Terpenes and Terpenoids, geranium-oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101658	DSSTox_Substance_Id	DTXSID10101658	Oils, tomato	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101678	DSSTox_Substance_Id	DTXSID10101678	Terpenes and Terpenoids, rosemary-oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101799	DSSTox_Substance_Id	DTXSID10101799	Glycerides, avocado-oil, ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101835	DSSTox_Substance_Id	DTXSID10101835	Fatty acids, tall-oil, reaction products with triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101850	DSSTox_Substance_Id	DTXSID10101850	Linseed oil, polymer with glycerol, maleic anhydride and vinyltoluene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101870	DSSTox_Substance_Id	DTXSID10101870	Fatty acids, soya, polymers with benzoic acid, bisphenol A, epichlorohydrin, phthalic anhydride and trimethylolethane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101890	DSSTox_Substance_Id	DTXSID10101890	Castor oil, polymer with propylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101911	DSSTox_Substance_Id	DTXSID10101911	Amines, polyethylenepoly-, ethoxylated, phosphonomethylated, compds. with alkylpyridine derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101951	DSSTox_Substance_Id	DTXSID10101951	2-Propenoic acid, butyl ester, manufg. residue	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101956	DSSTox_Substance_Id	DTXSID10101956	Oils, cedarwood, Atlas, terpene-free	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101971	DSSTox_Substance_Id	DTXSID10101971	1H-Imidazole-1-ethanol, 4,5-dihydro-, 2-C15-17-unsatd. alkyl derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10101991	DSSTox_Substance_Id	DTXSID10101991	Soybean oil, polymer with benzoic acid, phthalic anhydride and trimethylolethane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102009	DSSTox_Substance_Id	DTXSID10102009	Deoxyribonucleic acids, salmon sperm	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102029	DSSTox_Substance_Id	DTXSID10102029	Fatty acids, soya, polymers with acrylonitrile, crotonic acid, 2-ethylhexyl acrylate, Me methacrylate, pentaerythritol, phthalic anhydride and styrene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102044	DSSTox_Substance_Id	DTXSID10102044	Resin acids and Rosin acids, esters with glycerol, polymers with tung oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102049	DSSTox_Substance_Id	DTXSID10102049	Siloxanes and Silicones, 3-cyanopropyl Me, di-Me	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102100	DSSTox_Substance_Id	DTXSID10102100	Siloxanes and Silicones, di-Me, Me 3,3,3-trifluoropropyl, vinyl group-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102120	DSSTox_Substance_Id	DTXSID10102120	Fatty acids, C16-18 and C18-unsatd., polymers with ethylene glycol, maleic anhydride, pentaerythritol and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102165	DSSTox_Substance_Id	DTXSID10102165	Carboxylic acids, di-, C10-16, polymers with C10-16 fatty acids, glycerol, maleic anhydride and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102180	DSSTox_Substance_Id	DTXSID10102180	Amides, from C18-unsatd. fatty acid dimers, tall-oil fatty acids and triethylenetetramine, reaction products with bisphenol A-epichlorohydrin polymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102221	DSSTox_Substance_Id	DTXSID10102221	Aluminum, lactate sodium complexes, basic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102246	DSSTox_Substance_Id	DTXSID10102246	1,3-Butadiene, homopolymer, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102302	DSSTox_Substance_Id	DTXSID10102302	Amides, from triethylenetetramine and vegetable-oil fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102382	DSSTox_Substance_Id	DTXSID10102382	Linseed oil, Et ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102524	DSSTox_Substance_Id	DTXSID10102524	2-Pyrrolidinone, 1-coco alkyl derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102544	DSSTox_Substance_Id	DTXSID10102544	D-Gluconic acid, bismuth potassium salt, basic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102549	DSSTox_Substance_Id	DTXSID10102549	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, reaction products with diethanolamine and polyethylene glycol monooleate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102569	DSSTox_Substance_Id	DTXSID10102569	Benzene, C10-12-alkyl derivs., distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102589	DSSTox_Substance_Id	DTXSID10102589	Siloxanes and Silicones, Me hydrogen, reaction products with starch	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102605	DSSTox_Substance_Id	DTXSID10102605	Castor oil, dehydrated, polymer with bis(1,1-dimethylethyl)phenol, bisphenol A, formaldehyde and tung oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102620	DSSTox_Substance_Id	DTXSID10102620	Fatty acids, C18-unsatd., dimers, polymers with azelaic acid and hexamethylenediamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102625	DSSTox_Substance_Id	DTXSID10102625	Fatty acids, C18-unsatd., dimers, polymers with ethylenediamine and 1-piperazineethanamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102640	DSSTox_Substance_Id	DTXSID10102640	Fats and Glyceridic oils, rice bran, sulfated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102645	DSSTox_Substance_Id	DTXSID10102645	Resin acids and Rosin acids, hydrogenated, potassium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102660	DSSTox_Substance_Id	DTXSID10102660	Balsams, copaiba, sulfurized, mixed with turpentine, gold salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102701	DSSTox_Substance_Id	DTXSID10102701	Tallow, reaction products with diethylenetriamine, compds. with di-Et sulfate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102781	DSSTox_Substance_Id	DTXSID10102781	Formaldehyde, polymers with branched nonylphenol, ethylene oxide and propylene oxide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102802	DSSTox_Substance_Id	DTXSID10102802	Magnesium, dross	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102807	DSSTox_Substance_Id	DTXSID10102807	Brass, dross	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102847	DSSTox_Substance_Id	DTXSID10102847	Waste solids, copper-refinery	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102862	DSSTox_Substance_Id	DTXSID10102862	Slags, steelmaking, vanadium	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10102882	DSSTox_Substance_Id	DTXSID10102882	Electrolytes, copper-manufg., spent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103031	DSSTox_Substance_Id	DTXSID10103031	Dolomite (CaMg(CO3)2), dead-burned refractory	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103076	DSSTox_Substance_Id	DTXSID10103076	Cyclosiloxanes, di-Me, polymers with Me Ph cyclosiloxanes, Me vinyl cyclosiloxanes and vinyl group-terminated di-Me siloxanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103091	DSSTox_Substance_Id	DTXSID10103091	Siloxanes and Silicones, 3-hydroxypropyl Me, ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103253	DSSTox_Substance_Id	DTXSID10103253	Amides, from low-boiling tall-oil fatty acids and polyethylenepolyamines	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103278	DSSTox_Substance_Id	DTXSID10103278	Hexanedioic acid, polymer with 2,2-bis(hydroxymethyl)-1,3-propanediol, 2,2-dimethyl-1,3-propanediol, 1,3-isobenzofurandione and 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103359	DSSTox_Substance_Id	DTXSID10103359	1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 1,3-dihydro-1,3-dioxo-5-isobenzofurancarboxylic acid, 2,2-dimethyl-1,3-propanediol, 1,2-ethanediol and 1,6-hexanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103374	DSSTox_Substance_Id	DTXSID10103374	Benzenesulfonic acid, dodecyl-, branched, compds. with triethanolamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103556	DSSTox_Substance_Id	DTXSID10103556	Oils, walnut, polymers with maleic anhydride, pentaerythritol, phthalic anhydride, sunflower oil and trimethylolethane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103591	DSSTox_Substance_Id	DTXSID10103591	Glycine, N-methyl-, N-coco acyl derivs., compds. with 2-heptadecen-1-yl-4,5-dihydro-1H-imidazole-1-ethanol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103596	DSSTox_Substance_Id	DTXSID10103596	Montmorillonite ((Al1.33-1.67Mg0.33-0.67)(Ca0-1Na0-1)0.33Si4(OH)2O10.xH2O), calcined	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103632	DSSTox_Substance_Id	DTXSID10103632	Siloxanes and Silicones, di-Me, hydrogen-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103652	DSSTox_Substance_Id	DTXSID10103652	Siloxanes and Silicones, di-Ph, polymers with boric acid (H3BO3)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103657	DSSTox_Substance_Id	DTXSID10103657	Fatty acids, C10-20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103692	DSSTox_Substance_Id	DTXSID10103692	Fatty acids, coco, polymers with acrylic acid and pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103718	DSSTox_Substance_Id	DTXSID10103718	Oxirane, 2-methyl-, polymer with oxirane, mono(octylphenyl) ether, branched	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103738	DSSTox_Substance_Id	DTXSID10103738	Amides, from C18-unsatd. fatty acid dimers and hexamethylenediamine, compds. with C18-unsatd. fatty acid dimers	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103773	DSSTox_Substance_Id	DTXSID10103773	Tar, coal, methylnaphthalene fraction	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103879	DSSTox_Substance_Id	DTXSID10103879	Castor oil, polymer with ethylene glycol, pentaerythritol and phthalic anhydride	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103930	DSSTox_Substance_Id	DTXSID10103930	Slimes and Sludges, flue gas desulfurization, stabilized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10103950	DSSTox_Substance_Id	DTXSID10103950	Dodecanedioic acid, polymer with N1-butyl-1,6-hexanediamine and N1,N6-dibutyl-1,6-hexanediamine, stearic acid-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104008	DSSTox_Substance_Id	DTXSID10104008	Benzenesulfonic acid, mono-C15-30-branched alkyl and di-C11-13-branched and linear alkyl derivs., sodium salts, overbased	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104023	DSSTox_Substance_Id	DTXSID10104023	Benzenediazonium, 4-(phenylamino)-, phosphate (1:1), polymer with formaldehyde	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104104	DSSTox_Substance_Id	DTXSID10104104	D-Glucitol, 1-deoxy-1-(methylamino)-, reaction products with chloromethylated divinylbenzene-ethenylethylbenzene-styrene polymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104164	DSSTox_Substance_Id	DTXSID10104164	1,3-Benzenedicarboxylic acid, polymer with 2,2-dimethyl-1,3-propanediol, 2-ethyl-2-(hydroxymethyl)-1,3-propanediol and hexanedioic acid, benzoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104169	DSSTox_Substance_Id	DTXSID10104169	Cellulose, 2-hydroxyethyl ether, reaction products with glyoxal	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104205	DSSTox_Substance_Id	DTXSID10104205	Fatty acids, tall-oil, polymers with isophthalic acid, neopentyl glycol, trimellitic anhydride and trimethylolpropane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104220	DSSTox_Substance_Id	DTXSID10104220	1-Propanaminium, 3-amino-N-ethyl-N,N-dimethyl-, N-lanolin acyl derivs., Et sulfates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104381	DSSTox_Substance_Id	DTXSID10104381	Siloxanes and Silicones, Me hydrogen, Me group-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104503	DSSTox_Substance_Id	DTXSID10104503	2-Propenoic acid, 2-methyl-, monoester with 1,2-propanediol, polymer with ethenylbenzene, 2-ethylhexyl 2-propenoate, 2-methyl-2-propenamide and 2-oxiranylmethyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104548	DSSTox_Substance_Id	DTXSID10104548	2-Propenal, 3-phenyl-, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104563	DSSTox_Substance_Id	DTXSID10104563	Oils, tangelo	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104568	DSSTox_Substance_Id	DTXSID10104568	Terpenes and Terpenoids, lemongrass-oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104588	DSSTox_Substance_Id	DTXSID10104588	Zircon, cadmium yellow	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104609	DSSTox_Substance_Id	DTXSID10104609	Castor oil, ethoxylated propoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104624	DSSTox_Substance_Id	DTXSID10104624	Hexanedioic acid, polymer with 1,3-butanediol and 1,2-propanediol, 2-ethylhexyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104629	DSSTox_Substance_Id	DTXSID10104629	1,6-Octadien-3-ol, 3,7-dimethyl-, acid-isomerized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104700	DSSTox_Substance_Id	DTXSID10104700	Fatty acids, coco, diesters with polyethylene glycol ether with triethanolamine (3:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104720	DSSTox_Substance_Id	DTXSID10104720	Fatty acids, coco, esters with trimethylolpropane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104725	DSSTox_Substance_Id	DTXSID10104725	Fatty acids, montan-wax, esters with pentaerythritol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104760	DSSTox_Substance_Id	DTXSID10104760	Siloxanes and Silicones, di-Me, hydroxymethyl group-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104861	DSSTox_Substance_Id	DTXSID10104861	C.I. Reactive Blue 52	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104866	DSSTox_Substance_Id	DTXSID10104866	Polyphosphoric acids, compds. with oleylamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104907	DSSTox_Substance_Id	DTXSID10104907	Quaternary ammonium compounds, di-C8-18-alkyldimethyl, diisooctyl phosphates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104922	DSSTox_Substance_Id	DTXSID10104922	Oxirane, 2-methyl-, polymer with oxirane, ether with 2-ethyl-2-(hydroxymethyl)-1,3-propanediol (3:1), octadecanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104927	DSSTox_Substance_Id	DTXSID10104927	Siloxanes and Silicones, Et Me hydrogen	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104982	DSSTox_Substance_Id	DTXSID10104982	Phenol, reaction products with isobutylene, styrene and 2,4,4-trimethylpentene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10104987	DSSTox_Substance_Id	DTXSID10104987	Fatty acids, C18-unsatd., trimers, compds. with triethanolamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105035	DSSTox_Substance_Id	DTXSID10105035	Alcohols, C7-11, distn. residues, ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105050	DSSTox_Substance_Id	DTXSID10105050	Oxirane, 2-methyl-, polymer with oxirane, (phenylimino)dialkylene ether	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105055	DSSTox_Substance_Id	DTXSID10105055	Amines, C18-22-tert-alkyl, (chloromethyl)phosphonates (2:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105095	DSSTox_Substance_Id	DTXSID10105095	2-Propenoic acid, polymer with butyl 2-propenoate, 2-hydroxyethyl 2-propenoate, methyl 2-propenoate and 2-propenenitrile	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105196	DSSTox_Substance_Id	DTXSID10105196	1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol, by-products from, polymers with diethylene glycol, maleic anhydride, phthalic anhydride and propylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105232	DSSTox_Substance_Id	DTXSID10105232	Hydrofluoric acid, reaction products with hexane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105237	DSSTox_Substance_Id	DTXSID10105237	Formaldehyde, polymer with 4-nonylphenol and 4-(1,1,3,3-tetramethylbutyl)phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105313	DSSTox_Substance_Id	DTXSID10105313	Diethoxylated methyl glucopyranoside 2,6-dioleate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105318	DSSTox_Substance_Id	DTXSID10105318	Decanedioic acid, polymer with 2-ethyl-1,3-hexanediol, 2-ethylhexyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105333	DSSTox_Substance_Id	DTXSID10105333	Distillates (petroleum), heavy thermal cracked, polymd., hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105378	DSSTox_Substance_Id	DTXSID10105378	1,2-Ethanediol, reaction products with boron sodium oxide (B4Na2O7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105414	DSSTox_Substance_Id	DTXSID10105414	Rubber, natural, Me methacrylate-grafted	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105419	DSSTox_Substance_Id	DTXSID10105419	Benzenesulfonic acid, di-C10-18-alkyl derivs. barium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105439	DSSTox_Substance_Id	DTXSID10105439	2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, (1-methylethenyl)benzene and methyl 2-methyl-2-propenoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105459	DSSTox_Substance_Id	DTXSID10105459	1H-Indene-1,3(2H)-dione, 2-(6-methyl-2-quinolinyl)-, sulfonated, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105535	DSSTox_Substance_Id	DTXSID10105535	Rubber, natural, reaction products with phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105595	DSSTox_Substance_Id	DTXSID10105595	Siloxanes and Silicones, di-Me, hydroxymethyl group-terminated, polymers with adipic acid, 5-amino-1,3,3-trimethylcyclohexanemethanamine, 1,4-butanediol and 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105636	DSSTox_Substance_Id	DTXSID10105636	2-Propenoic acid, polymer with ethenylbenzene and (1-methylethenyl)benzene, 2-(2-ethoxyethoxy)ethyl ester	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105651	DSSTox_Substance_Id	DTXSID10105651	Oils, oak, Quercus robur	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105712	DSSTox_Substance_Id	DTXSID10105712	Neodecanoic acid, ethenyl ester, polymer with butyl 2-propenoate, ethenyl acetate and 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105732	DSSTox_Substance_Id	DTXSID10105732	Glycerides, mixed coco and nonanoyl, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105737	DSSTox_Substance_Id	DTXSID10105737	Mica-group minerals, reaction products with 3-(trimethoxysilyl)propyl methacrylate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105797	DSSTox_Substance_Id	DTXSID10105797	Siloxanes and Silicones, di-Me, monohydroxy-terminated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105818	DSSTox_Substance_Id	DTXSID10105818	Fats and Glyceridic oils, vegetable, sulfated, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105833	DSSTox_Substance_Id	DTXSID10105833	Fatty acids, C18-unsatd., dimers, polymers with triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105858	DSSTox_Substance_Id	DTXSID10105858	Fatty acids, C16-18 and C18-unsatd., branched and linear, 2,2-dimethyl-1,3-propanediyl esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105873	DSSTox_Substance_Id	DTXSID10105873	Alcohols, C12-15-branched and linear, ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105898	DSSTox_Substance_Id	DTXSID10105898	Siloxanes and Silicones, di-Me, polymers with 3-mercaptopropyl silsesquioxanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID10105914	DSSTox_Substance_Id	DTXSID10105914	Fatty acids, dehydrated castor-oil, polymers with benzoic acid, glycerol, pentaerythritol, phthalic anhydride and soya fatty acids	-	-	-	-	-	-	-	-	-	-	-	-	-	-
