INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID30879786	DSSTox_Substance_Id	DTXSID30879786	Direct Black 51	C27H17N5Na2O7S	601.5	2.75357e-11	7.87558	87.0475	348.433	2.32838e-10	0.398686	9.51697	242083.0	2.66208	225.926	8.3958e-09	0.00108271
DTXSID30879827	DSSTox_Substance_Id	DTXSID30879827	Basic Blue 54	C18H22N4O5S2	438.52	2.23905e-11	21.5123	4.24216	346.453	4.72854e-06	4.74781	10.9021	2049.14	0.550289	164.652	6.05531e-09	5.49363e-06
DTXSID30880135	DSSTox_Substance_Id	DTXSID30880135	1-Perfluoropropylethanol	C5H5F7O	214.083	1.21677e-13	2.57397	4.46049	106.077	0.000243375	0.0646314	3.48385	95.8996	2.2596	-27.7442	22.5828	0.00252442
DTXSID30880211	DSSTox_Substance_Id	DTXSID30880211	1,1-Difluorethylene-hexafluorpropene polymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30880377	DSSTox_Substance_Id	DTXSID30880377	Ethene, 1,1,2,2-tetrafluoro-, polymer with 1,1-difluoroethene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30880413	DSSTox_Substance_Id	DTXSID30880413	3-(Perfluorohexyl)-1,2-epoxypropane	C9H5F13O	376.117	2.65553e-14	277.988	4.94817	116.683	0.00102946	0.600916	3.09167	2303.29	4.15363	-5.96924	29.486	1.72121e-05
DTXSID30880458	DSSTox_Substance_Id	DTXSID30880458	2-Propenoic acid, 2-methyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl ester, polymer with 2-propenoic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30880473	DSSTox_Substance_Id	DTXSID30880473	Chlorotrifluoro ethylene, ethylene, hexafluoroisobutylene terpolymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30880594	DSSTox_Substance_Id	DTXSID30880594	1,1-Difluoroethene, hexafluoropropene, 1-((trifluoroethenyl)oxy)heptafluoropropane, tetrafluoroethene polymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30880615	DSSTox_Substance_Id	DTXSID30880615	Trimethyl-3-(((pentadecafluoroheptyl)sulphonyl)amino)propylammonium chloride	C13H16ClF15N2O2S	584.77	1.47207e-11	154.923	4.94065	215.377	1.53677e-10	3.29796	7.75172	78304.1	2.38858	129.252	0.000260912	8.12368e-07
DTXSID30880832	DSSTox_Substance_Id	DTXSID30880832	trans-2-Heptenal	C7H12O	112.172	4.18699e-11	7.70821	4.28125	165.868	8.46692e-05	0.620366	3.9586	26.6887	2.08286	-47.7005	1.02913	0.0223893
DTXSID30880938	DSSTox_Substance_Id	DTXSID30880938	Trimethyl-3-(((undecafluoropentyl)sulphonyl)amino)propylammonium iodide	C11H16F11IN2O2S	576.21	1.78574e-11	2.65523	4.93944	206.33	2.19875e-10	3.12821	6.22741	846.104	0.19545	224.492	1.50187e-05	4.96191e-06
DTXSID30881107	DSSTox_Substance_Id	DTXSID30881107	1,2,3,4,5-Pentabromo-6-(2,3,4,5-tetrabromophenoxy)benzene	C12HBr9O	880.275	9.77671e-13	386042.0	214.881	507.114	0.0015766	35.7552	11.6788	348909.0	7.84244	294.694	2.52872e-10	4.35661e-10
DTXSID30881228	DSSTox_Substance_Id	DTXSID30881228	1,3,5-Triethylbenzene	C12H18	162.276	1.63169e-11	705.487	10.7134	216.918	0.0123926	3.8599	5.80754	3825.78	4.10826	-66.2463	0.276249	8.86124e-08
DTXSID30881243	DSSTox_Substance_Id	DTXSID30881243	isobornyl formate	C11H18O2	182.263	9.08358e-12	28.0373	4.54299	214.186	0.000519172	0.343308	5.05462	203.253	3.44961	45.6572	0.060765	0.00134923
DTXSID30881400	DSSTox_Substance_Id	DTXSID30881400	Aizen Primula Orange SH	C33H22N6Na2O9S2	756.67	5.77492e-11	5.69628	76.4608	314.025	1.25875e-11	0.22704	9.56602	136634.0	2.43205	179.562	1.85169e-07	0.133923
DTXSID30881405	DSSTox_Substance_Id	DTXSID30881405	Potassium phenoxide	C6H5KO	132.203	2.63924e-11	17.3621	4.59014	181.892	3.36246e-07	0.234529	4.79538	27.0339	-0.970405	217.26	0.348397	0.91429
DTXSID30881829	DSSTox_Substance_Id	DTXSID30881829	Poly(oxy-1,2-ethanediyl), .alpha.-[2-[ethyl[(nonafluorobutyl)sulfonyl]amino]ethyl]-.omega.-hydroxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30881905	DSSTox_Substance_Id	DTXSID30881905	Thiols, C6-12, .gamma.-.omega.-perfluoro-  (Perfluoroalkyl(C4-10)ethyl mercaptan)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30881925	DSSTox_Substance_Id	DTXSID30881925	Poly(difluoromethylene), .alpha.-fluoro-.omega.-(2-(phosphonooxy)ethyl)-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30881945	DSSTox_Substance_Id	DTXSID30881945	Poly(difluoromethylene), .alpha.-(cyclohexylmethyl)-.omega.-hydro-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30882614	DSSTox_Substance_Id	DTXSID30882614	POLYFLGSID_882614	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30882654	DSSTox_Substance_Id	DTXSID30882654	1,4-Benzenedicarboxylic acid, esters, dimethyl ester, reaction products with bis(2-hydroxyethyl) terephthalate, ethylene glycol, .alpha.-fluoro-.omega.-(2-hydroxyethyl)poly(difluoromethylene), hexakis(methoxymethyl)melamine and polyethylene glycol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30882851	DSSTox_Substance_Id	DTXSID30882851	Poly[oxy[trifluoro(trifluoromethyl)-1,2-ethanediyl]], .alpha.-[1,2,2,2-tetrafluoro-1-(hydroxymethyl)ethyl]-.omega.-[tetrafluoro(trifluoromethyl)ethoxy]-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30882917	DSSTox_Substance_Id	DTXSID30882917	1-Propanaminium, 3-amino-N-(carboxymethyl)-N,N-dimethyl-, N-[2-[(.gamma.-.omega.-perfluoro-C4-20-alkyl)thio]acetyl] derivs., inner salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883000	DSSTox_Substance_Id	DTXSID30883000	Ethene, 1,1,2,2-tetrafluoro-, oxidized, polymd., reduced, Me esters, reduced, N-(3-isocyanatomethylphenyl)carbamates	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883025	DSSTox_Substance_Id	DTXSID30883025	Poly[oxy(methyl-1,2-ethanediyl)], .alpha.-[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl]-.omega.-hydroxy-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883121	DSSTox_Substance_Id	DTXSID30883121	Bismuth nitrate	BiN3O9	394.992	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883126	DSSTox_Substance_Id	DTXSID30883126	Geranyl valerate	C15H26O2	238.371	1.78337e-10	72.9126	5.17918	275.669	1.17616e-05	0.495353	7.50453	1552.83	5.1771	-26.4115	0.0130452	4.51702e-06
DTXSID30883186	DSSTox_Substance_Id	DTXSID30883186	9,10-Anthracenedione, 1,4-bis((4-methylphenyl)amino)-, sulfonated, potassium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883202	DSSTox_Substance_Id	DTXSID30883202	Benzoin oxime	C14H13NO2	227.263	1.68317e-11	56.4272	14.9489	332.298	1.95442e-10	0.162187	8.16627	518.857	3.45649	163.015	2.70024e-09	0.000531501
DTXSID30883207	DSSTox_Substance_Id	DTXSID30883207	Triisooctylamine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883222	DSSTox_Substance_Id	DTXSID30883222	Tetraethylammonium hydroxide	C8H21NO	147.262	1.09258e-11	13.9952	29.655	133.563	0.122758	8.45227	3.61033	6436.3	-1.2663	-66.8361	0.156416	0.377668
DTXSID30883227	DSSTox_Substance_Id	DTXSID30883227	4-Thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid, 3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]- (2S,5R,6R)-, compd. with 2-(diethylamino)ethyl 4-aminobenzoate (1:1)	C29H38N4O6S	570.71	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883287	DSSTox_Substance_Id	DTXSID30883287	2-[Methyl[(9Z)-1-oxo-9-octadecen-1-yl]amino]ethanesulfonic acid	C21H41NO4S	403.62	6.35534e-11	24.8893	8.70887	312.98	9.92292e-09	0.619202	10.3293	13950.8	5.16003	168.733	1.17774e-08	0.00262566
DTXSID30883303	DSSTox_Substance_Id	DTXSID30883303	1,3-Benzenediol, 1,3-diacetate	C10H10O4	194.186	8.65031e-12	7.94826	4.44593	270.276	2.84184e-07	1.24557	5.72713	81.9413	1.84856	79.4617	0.00299965	0.00584482
DTXSID30883328	DSSTox_Substance_Id	DTXSID30883328	9-Octadecenoic acid, 12-(acetyloxy)-, butyl ester, (9Z,12R)-	C24H44O4	396.612	9.64422e-11	145.997	5.7054	407.2	1.76263e-07	4.69852	11.6916	13610.0	7.88715	-16.7197	3.77088e-07	1.87917e-05
DTXSID30883343	DSSTox_Substance_Id	DTXSID30883343	1-Propanaminium, N,N,N-tripropyl-, iodide (1:1)	C12H28IN	313.267	1.97193e-11	14.62	6.92966	214.751	0.0671819	20.409	5.08041	1220.99	-0.526058	171.809	5.05476	0.00159064
DTXSID30883383	DSSTox_Substance_Id	DTXSID30883383	Ethanol, 2,2,2-trifluoro-1-methoxy-	C3H5F3O2	130.066	6.0897e-14	2.38241	3.67571	101.722	6.37524e-06	0.0828793	3.07635	9.0286	0.663302	9.95696	18.2954	4.95473
DTXSID30883388	DSSTox_Substance_Id	DTXSID30883388	4-(4'-Hydroxyphenyl)-2,2,4-trimethylchroman	C18H20O2	268.356	1.63419e-11	430.589	13.3254	339.461	9.29409e-07	2.9269	10.612	28884.2	5.56026	157.608	3.87839e-07	0.000158379
DTXSID30883404	DSSTox_Substance_Id	DTXSID30883404	Benzeneacetic acid, 4-chloro-.alpha.-hydroxy-	C8H7ClO3	186.59	8.44192e-12	3.9391	3.10507	265.088	2.95142e-09	0.540868	7.84205	96.0354	1.15685	155.789	2.08108e-06	0.00701732
DTXSID30883409	DSSTox_Substance_Id	DTXSID30883409	2-Buten-1-ol, (2E)-	C4H8O	72.107	7.2323e-11	4.58802	4.2653	121.142	6.25566e-06	0.0857571	4.08916	11.5432	0.250019	-65.197	7.16671	5.6451
DTXSID30883429	DSSTox_Substance_Id	DTXSID30883429	1,4-Benzenediamine, N1,N1-dimethyl-, hydrochloride (1:2)	C8H14Cl2N2	209.11	2.62846e-11	6.38946	4.81814	262.912	2.75686e-07	0.127666	7.45271	62.3128	-0.669717	200.278	0.0411578	0.10337
DTXSID30883449	DSSTox_Substance_Id	DTXSID30883449	1-Propene-1,2,3-tricarboxylic acid, (1Z)-	C6H6O6	174.108	4.46115e-12	4.84367	3.55552	318.362	6.87906e-11	0.108564	7.89104	147.121	-0.222362	164.181	1.10837e-08	2.39794
DTXSID30883464	DSSTox_Substance_Id	DTXSID30883464	Quinolinium, 1-ethyl-4-methyl-, iodide (1:1)	C12H14IN	299.155	2.13032e-11	222.351	3.35975	271.126	0.00053057	5.25728	6.9077	3677.39	-1.23511	169.404	0.00573439	0.000233832
DTXSID30883489	DSSTox_Substance_Id	DTXSID30883489	3H-Indolium, 1,2,3,3-tetramethyl-, iodide (1:1)	C12H16IN	301.171	3.08551e-11	19.5004	3.45683	236.257	0.00193977	0.886617	5.54968	4350.14	-1.26214	172.361	0.126169	0.0135611
DTXSID30883505	DSSTox_Substance_Id	DTXSID30883505	1-Butanamine, 2-methyl-N,N-bis(2-methylbutyl)-	C15H33N	227.436	2.33961e-11	532.084	8.36178	235.614	0.00417512	32.4971	6.73781	816.188	5.11997	-17.287	0.0325772	0.000389746
DTXSID30883520	DSSTox_Substance_Id	DTXSID30883520	Hydrazine, (4-nitrophenyl)-, hydrochloride (1:1)	C6H8ClN3O2	189.6	1.68214e-12	4.95279	4.08999	298.119	5.81797e-09	0.379539	7.58349	45.8442	-1.30974	174.562	3.103e-09	0.0162386
DTXSID30883525	DSSTox_Substance_Id	DTXSID30883525	L-Lysine, hydrochloride (1:2)	C6H16Cl2N2O2	219.11	1.13555e-11	3.85286	3.55501	280.742	1.36967e-09	0.196253	7.25881	59.1877	-1.84175	185.136	5.35404e-09	6.81876
DTXSID30883545	DSSTox_Substance_Id	DTXSID30883545	Carbamimidic acid, N,N'-bis(1-methylethyl)-, (4-nitrophenyl)methyl ester	C14H21N3O3	279.34	1.3826e-11	15.0793	4.2998	345.021	4.20915e-10	0.559061	9.10379	545.045	2.77622	117.152	4.6049e-08	0.000313998
DTXSID30883580	DSSTox_Substance_Id	DTXSID30883580	Phosphonium, methyltriphenyl-, bromide (1:1)	C19H18BrP	357.231	1.7307e-11	411.047	-	358.327	1.2352e-06	2.29815	10.9124	-	-2.12718	178.389	1.75501e-06	3.1393e-07
DTXSID30883585	DSSTox_Substance_Id	DTXSID30883585	1,3-Propanediol, 2-methyl-2-(1-methylpropyl)-	C8H18O2	146.23	3.71951e-11	4.07033	3.57682	232.939	1.4081e-07	0.0755326	7.59802	39.2281	1.49584	22.9787	0.00188382	0.591194
DTXSID30883601	DSSTox_Substance_Id	DTXSID30883601	Benzoxazolium, 3-ethyl-2-[3-(3-ethyl-2(3H)-benzoxazolylidene)-1-propen-1-yl]-, iodide (1:1)	C21H21IN2O2	460.315	2.43999e-11	218.713	-	353.208	5.38971e-08	1.69834	10.4695	-	-0.587377	208.943	1.29027e-08	0.0003141
DTXSID30883606	DSSTox_Substance_Id	DTXSID30883606	Decanedioic acid, 1,10-dihydrazide	C10H22N4O2	230.312	7.90673e-12	1.27903	4.39462	255.563	3.96943e-10	0.11835	8.40472	305.887	2.03653	189.859	5.93881e-09	0.0649512
DTXSID30883621	DSSTox_Substance_Id	DTXSID30883621	Uridine, 2'-deoxy-	C9H12N2O5	228.204	2.76221e-11	1.49377	3.34782	270.711	1.88077e-10	0.304269	9.21625	52.734	-1.50894	163.046	2.33232e-09	0.015834
DTXSID30883626	DSSTox_Substance_Id	DTXSID30883626	Guanosine, 2'-deoxy-	C10H13N5O4	267.245	1.38942e-11	1.77681	3.3485	322.106	1.14009e-10	0.202451	9.39184	68.954	-0.919329	240.304	2.10221e-10	0.015325
DTXSID30883646	DSSTox_Substance_Id	DTXSID30883646	Borane, tris(1-methylpropyl)-	C12H27B	182.16	4.26804e-12	37.4354	15.1731	192.295	0.736629	26.5352	4.58938	5911.19	5.74732	-86.6132	6.21573	2.08564e-06
DTXSID30883686	DSSTox_Substance_Id	DTXSID30883686	Butane, 1,2,3,4-tetrabromo-	C4H6Br4	373.708	9.94057e-13	109.044	13.2141	262.837	9.02312e-06	1.14462	6.35154	445.816	3.9373	45.6446	0.379199	9.623e-06
DTXSID30883702	DSSTox_Substance_Id	DTXSID30883702	Benzene, [(dimethylsilyl)methyl]-	C9H14Si	150.296	1.94588e-11	231.508	57.1576	178.239	0.178321	1.17757	4.13993	3751.74	4.1476	28.8478	1.47135	4.40588e-05
DTXSID30883722	DSSTox_Substance_Id	DTXSID30883722	Phosphonium, tetraphenyl-, bromide (1:1)	C24H20BrP	419.302	1.74878e-11	1066.58	-	445.9	6.52242e-07	2.22764	11.6934	-	-1.4189	213.464	2.09046e-08	5.60954e-08
DTXSID30883727	DSSTox_Substance_Id	DTXSID30883727	Quinolinium, 1-ethyl-2-[3-(1-ethyl-2(1H)-quinolinylidene)-1-propen-1-yl]-, chloride (1:1)	C25H25ClN2	388.94	3.74583e-11	428.38	39.6969	409.764	6.49484e-08	3.47701	11.6886	13530.7	1.10401	200.568	9.92382e-09	1.93706e-05
DTXSID30883747	DSSTox_Substance_Id	DTXSID30883747	Naphtho[1,2-d]thiazolium, 1-methyl-2-[2-[(1-methylnaphtho[1,2-d]thiazol-2(1H)-ylidene)methyl]-1-buten-1-yl]-, chloride (1:1)	C29H25ClN2S2	501.1	1.23118e-10	879.945	157.417	483.909	6.66611e-08	1.05259	11.6761	95847.6	3.64001	170.426	1.28662e-10	9.39597e-08
DTXSID30883767	DSSTox_Substance_Id	DTXSID30883767	2,6-Octadienal, 3,6,7-trimethyl-	C11H18O	166.264	1.48074e-10	11.8388	4.95595	228.608	0.000353513	2.225	5.77963	148.93	3.38437	4.10955	0.504622	0.00483666
DTXSID30883803	DSSTox_Substance_Id	DTXSID30883803	Sulfonium, trimethyl-, iodide (1:1)	C3H9IS	204.07	8.83559e-12	5.12206	16.8836	67.2244	0.18757	0.22011	2.28206	31.9324	-2.38158	164.362	110.605	0.0557793
DTXSID30883808	DSSTox_Substance_Id	DTXSID30883808	1,2-Benzenedicarboxylic acid, 1-[2-(2-hydroxyethoxy)ethyl] ester	C12H14O6	254.238	9.2943e-12	4.97581	4.4333	295.634	2.1288e-09	0.167189	8.37124	177.784	0.944757	188.996	1.76159e-09	0.00885585
DTXSID30883828	DSSTox_Substance_Id	DTXSID30883828	Propanoic acid, 2-methyl-, (2Z)-3,7-dimethyl-2,6-octadien-1-yl ester	C14H24O2	224.344	1.77679e-10	53.1203	5.17387	253.244	5.70558e-05	0.50809	6.90547	522.29	4.77497	-39.2995	0.0510444	8.24631e-05
DTXSID30883843	DSSTox_Substance_Id	DTXSID30883843	Carbamodithioic acid, N,N-dibutyl-, compd. with N-butyl-1-butanamine (1:1)	C17H38N2S2	334.63	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883848	DSSTox_Substance_Id	DTXSID30883848	1,3-Dioxolan-2-one, 4-(chloromethyl)-	C4H5ClO3	136.53	3.48977e-12	7.04515	4.4517	240.342	2.0583e-08	0.451732	4.58613	56.3716	-0.623639	10.0662	0.0490072	0.3232
DTXSID30883868	DSSTox_Substance_Id	DTXSID30883868	Ethanamine, 2-bromo-, hydrobromide (1:1)	C2H7Br2N	204.893	6.80335e-12	4.02246	6.0866	71.3992	7.25868e-06	0.136777	4.25693	13.63	-2.57388	169.302	2.41185	10.5805
DTXSID30883888	DSSTox_Substance_Id	DTXSID30883888	Carbonodithioic acid, O-(2-methylbutyl) ester, potassium salt (1:1)	C6H11KOS2	202.37	4.2627e-11	17.8425	4.55345	211.971	1.69856e-08	0.473587	4.3162	44.3145	-0.57809	87.0361	0.0300553	0.00448146
DTXSID30883909	DSSTox_Substance_Id	DTXSID30883909	Acetic acid, 2,2,2-trifluoro-, lithium salt (1:1)	C2F3LiO2	119.96	7.29073e-13	5.43833	5.43529	73.0892	1.11138e-07	0.192521	2.47985	4.08647	0.655061	-15.9081	188.178	8.7443
DTXSID30883929	DSSTox_Substance_Id	DTXSID30883929	Ethanol, 2,2',2''-nitrilotris-, 1,1',1''-triacetate	C12H21NO6	275.301	9.52121e-12	4.52067	3.6796	292.606	2.46697e-09	0.781558	7.51212	35.0725	-0.129464	22.4224	0.000185762	0.0396594
DTXSID30883964	DSSTox_Substance_Id	DTXSID30883964	L-Aspartic acid, compd. with L-ornithine (1:1)	C9H19N3O6	265.266	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30883969	DSSTox_Substance_Id	DTXSID30883969	Propanoic acid, 2,2-dimethyl-, ethenyl ester	C7H12O2	128.171	2.52388e-11	3.40092	4.12833	133.949	0.000394927	0.0738972	3.39679	33.3881	2.4864	-42.4712	16.3203	0.0373652
DTXSID30883984	DSSTox_Substance_Id	DTXSID30883984	Methanaminium, N-[4-[(2-chlorophenyl)[4-(dimethylamino)phenyl]methylene]-2,5-cyclohexadien-1-ylidene]-N-methyl-, chloride (1:1)	C23H24Cl2N2	399.36	6.32838e-11	404.014	3.64837	375.537	1.31086e-06	3.19277	11.7614	4151.21	0.768792	198.643	3.17008e-08	0.000415119
DTXSID30883989	DSSTox_Substance_Id	DTXSID30883989	Cyclopentaneacetic acid, 3-oxo-2-pentyl-	C12H20O3	212.289	1.83792e-11	2.95106	3.54923	285.312	1.51008e-09	0.26281	9.29565	138.883	2.41187	67.0586	4.11346e-05	0.0878075
DTXSID30884037	DSSTox_Substance_Id	DTXSID30884037	7-Benzothiazolesulfonic acid, 2-[2-(2,3-dihydro-1,3-dioxo-1H-inden-2-yl)-6-quinolinyl]-6-methyl-, sodium salt (1:1)	C26H15N2NaO5S2	522.52	3.30303e-11	12.3671	87.7546	482.77	2.3634e-09	1.99244	10.5681	132998.0	3.39459	223.253	6.14673e-10	2.67148e-06
DTXSID30884173	DSSTox_Substance_Id	DTXSID30884173	Benzamide, 3,3'-[(2,5-dichloro-1,4-phenylene)bis[imino(1-acetyl-2-oxo-2,1-ethanediyl)-2,1-diazenediyl]]bis[4-chloro-N-(5-chloro-2-methylphenyl)-	C42H32Cl6N8O6	957.47	1.05014e-10	77.8511	89.2079	390.858	7.64096e-11	1.37433	9.61498	101129.0	4.48545	171.633	5.77624e-07	1.56177e-06
DTXSID30884198	DSSTox_Substance_Id	DTXSID30884198	2,4-Nonadienal, (2E,4E)-	C9H14O	138.21	5.92228e-11	24.7451	4.48834	199.541	0.000326288	0.916484	4.43279	71.5377	2.72561	13.5634	0.498322	0.00554893
DTXSID30884234	DSSTox_Substance_Id	DTXSID30884234	4-Hepten-1-ol, (4Z)-	C7H14O	114.188	6.33535e-11	8.0222	3.55304	176.986	1.478e-05	0.131921	4.93976	22.075	1.96382	-53.715	0.141275	0.056851
DTXSID30884239	DSSTox_Substance_Id	DTXSID30884239	2-Naphthalenesulfonic acid, 6-amino-4-hydroxy-5-[2-[2-(phenylsulfonyl)phenyl]diazenyl]-, sodium salt (1:1)	C22H16N3NaO6S2	505.49	1.8323e-11	4.98603	56.5391	419.784	1.23795e-09	0.184513	9.43288	18222.2	2.56944	199.851	9.80346e-10	0.000330649
DTXSID30884274	DSSTox_Substance_Id	DTXSID30884274	Benzenesulfonic acid, 2,5-dichloro-4-[4,5-dihydro-3-methyl-5-oxo-4-(2-phenyldiazenyl)-1H-pyrazol-1-yl]-, sodium salt (1:1)	C16H11Cl2N4NaO4S	449.24	3.2834e-11	15.1866	4.25667	320.139	1.24862e-11	0.651547	10.4844	141.348	3.81959	200.838	1.62727e-10	0.000284697
DTXSID30884294	DSSTox_Substance_Id	DTXSID30884294	Benzenesulfonic acid, 4-[2-[4-[2-(2-hydroxy-1-naphthalenyl)diazenyl]phenyl]diazenyl]-, sodium salt (1:1)	C22H15N4NaO4S	454.44	1.687e-11	21.9366	3.3648	343.951	1.41758e-08	0.173981	9.53661	38980.1	4.12788	179.783	3.34543e-10	0.000123344
DTXSID30884299	DSSTox_Substance_Id	DTXSID30884299	Benzenesulfonic acid, 2-[[4-[2-[3-methyl-4-[(phenylsulfonyl)oxy]phenyl]diazenyl]phenyl]amino]-5-nitro-, sodium salt (1:1)	C25H19N4NaO8S2	590.56	2.77739e-11	19.7658	5.68804	395.623	1.41806e-11	1.9066	9.70249	147274.0	4.03948	180.689	2.65262e-10	5.31699e-08
DTXSID30884335	DSSTox_Substance_Id	DTXSID30884335	3-Hexenal, (3Z)-	C6H10O	98.145	3.44652e-11	10.8049	4.47317	121.354	5.72325e-05	0.358747	3.65196	18.6512	1.3924	-50.8183	21.1711	0.0919765
DTXSID30884370	DSSTox_Substance_Id	DTXSID30884370	2,4-Decadienoic acid, methyl ester, (2E,4E)-	C11H18O2	182.263	3.92885e-11	145.676	4.66284	222.789	0.000183452	0.325843	5.78968	397.555	3.37622	-53.8203	0.0801306	0.000200148
DTXSID30884411	DSSTox_Substance_Id	DTXSID30884411	L-Arabinitol	C5H12O5	152.146	2.98113e-11	1.38999	6.64036	311.131	4.17464e-10	0.0874511	7.92072	57.2813	-2.45844	98.8164	4.31161e-10	4.20865
DTXSID30884416	DSSTox_Substance_Id	DTXSID30884416	Benzene, (dichloroethenylsilyl)-	C8H8Cl2Si	203.14	4.32891e-11	929.465	140.624	226.032	0.013889	4.69768	4.98097	828.932	3.83317	-53.8527	0.795582	0.000784825
DTXSID30884431	DSSTox_Substance_Id	DTXSID30884431	Bicyclo[2.2.1]heptan-2-one, 1,3,3-trimethyl-, (1R,4S)-	C10H16O	152.237	8.94447e-12	14.2082	9.53837	199.57	7.99655e-05	0.0805368	4.84625	1840.21	3.51652	30.4634	0.814803	0.0140907
DTXSID30884451	DSSTox_Substance_Id	DTXSID30884451	Bicyclo[2.2.1]hept-5-ene-2-carboxylic acid, ethyl ester	C10H14O2	166.22	6.77634e-11	7.15504	3.54723	230.953	0.000213783	0.0930019	5.05443	138.383	2.76536	49.7267	0.0235141	0.0277271
DTXSID30884471	DSSTox_Substance_Id	DTXSID30884471	9-Octadecen-1-amine, (9Z)-, acetate (1:1)	C20H41NO2	327.553	9.81693e-11	802.027	6.08761	326.306	1.75938e-05	4.7434	10.6374	2699.8	1.03138	57.8505	6.49252e-05	7.15385e-07
DTXSID30884491	DSSTox_Substance_Id	DTXSID30884491	Cyclohexanepropanol, .alpha.-methyl-	C10H20O	156.269	2.89302e-11	76.2541	5.37093	220.1	2.23764e-05	0.256084	7.57126	214.841	3.13511	30.3642	0.041698	0.00149102
DTXSID30884512	DSSTox_Substance_Id	DTXSID30884512	2-Propenoic acid, 2-methyl-, 3-chloro-2-hydroxypropyl ester	C7H11ClO3	178.61	3.28877e-11	1.94798	3.53838	216.915	1.59605e-08	0.113803	6.76808	30.2385	0.811208	64.1929	0.0116007	0.416214
DTXSID30884517	DSSTox_Substance_Id	DTXSID30884517	Sulfuric acid, palladium(2+) salt (1:1)	O4PdS	202.48	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30884557	DSSTox_Substance_Id	DTXSID30884557	2-Propen-1-aminium, N-methyl-N,N-di-2-propen-1-yl-, chloride (1:1)	C10H18ClN	187.71	1.25668e-10	34.4476	5.38737	170.301	0.0670206	7.49043	3.90785	915.597	-3.21995	207.568	0.295406	0.0145567
DTXSID30884572	DSSTox_Substance_Id	DTXSID30884572	Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, hydroxide (1:1)	C28H32N2O4	460.574	2.06757e-11	1.70379	-	430.995	2.77606e-08	0.868666	10.2247	-	3.83025	167.439	2.15477e-09	0.000166771
DTXSID30884577	DSSTox_Substance_Id	DTXSID30884577	Rubidium nitrate	NO3Rb	147.472	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID30884592	DSSTox_Substance_Id	DTXSID30884592	Octadecanoic acid, 12-hydroxy-, sodium salt (1:1)	C18H35NaO3	322.465	1.51745e-11	167.351	7.28006	347.274	6.8669e-09	0.297535	9.17722	4239.72	3.4368	38.4955	2.4811e-07	0.000729542
DTXSID30884597	DSSTox_Substance_Id	DTXSID30884597	Phosphonium, butyltriphenyl-, chloride (1:1)	C22H24ClP	354.86	1.56788e-11	683.017	-	402.085	7.12724e-07	2.62589	11.7651	-	1.09353	129.06	6.98382e-06	3.78081e-07
