INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	MOLECULAR_FORMULA	AVERAGE_MASS	ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED	BIOCONCENTRATION_FACTOR_OPERA_PRED	BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED	BOILING_POINT_DEGC_OPERA_PRED	HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED	OPERA_KM_DAYS_OPERA_PRED	OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED	SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED	OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED	MELTING_POINT_DEGC_OPERA_PRED	VAPOR_PRESSURE_MMHG_OPERA_PRED	WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID8027743	DSSTox_Substance_Id	DTXSID8027743	Dodecanedioic acid, compd. with 1,6-hexanediamine (1:1)	C18H38N2O4	346.512	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027874	DSSTox_Substance_Id	DTXSID8027874	Tridecylbenzenesulfonic acid	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027876	DSSTox_Substance_Id	DTXSID8027876	Ethyltoluene	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027878	DSSTox_Substance_Id	DTXSID8027878	Hydroxypropyl acrylate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027903	DSSTox_Substance_Id	DTXSID8027903	Nonylphenolphosphite(3:1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027907	DSSTox_Substance_Id	DTXSID8027907	1,3-Isobenzofurandione, polymer with 1,2-ethanediol, 2,5-furandione and 1,2-propanediol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027909	DSSTox_Substance_Id	DTXSID8027909	Diisooctyl [(dimethylstannylene)dithio]diacetate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8027955	DSSTox_Substance_Id	DTXSID8027955	Isooctyl acrylate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028004	DSSTox_Substance_Id	DTXSID8028004	Polyethylene glycol phenyl ether phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028052	DSSTox_Substance_Id	DTXSID8028052	Styrenated phenol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028054	DSSTox_Substance_Id	DTXSID8028054	Amines, coco alkyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028056	DSSTox_Substance_Id	DTXSID8028056	Fatty acids, coco, Me esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028058	DSSTox_Substance_Id	DTXSID8028058	Amines, bis(hydrogenated tallow alkyl)methyl	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028131	DSSTox_Substance_Id	DTXSID8028131	Residues, petroleum, atm. tower	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028133	DSSTox_Substance_Id	DTXSID8028133	Natural gas condensates, petroleum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028135	DSSTox_Substance_Id	DTXSID8028135	Condensates, petroleum, vacuum tower	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028137	DSSTox_Substance_Id	DTXSID8028137	Distillates, petroleum, heavy paraffinic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028139	DSSTox_Substance_Id	DTXSID8028139	Distillates, petroleum, heavy naphthenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028181	DSSTox_Substance_Id	DTXSID8028181	Extracts, petroleum, light naphtha solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028183	DSSTox_Substance_Id	DTXSID8028183	Extracts, petroleum, light naphthenic distillate solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028185	DSSTox_Substance_Id	DTXSID8028185	Extracts, petroleum, light paraffinic distillate solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028187	DSSTox_Substance_Id	DTXSID8028187	Raffinates, petroleum, residual oil decarbonization	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028189	DSSTox_Substance_Id	DTXSID8028189	Extracts, petroleum, heavy naphthenic distillate solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028210	DSSTox_Substance_Id	DTXSID8028210	Distillates, petroleum, clay-treated light naphthenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028212	DSSTox_Substance_Id	DTXSID8028212	Distillates, petroleum, hydrotreated light	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028214	DSSTox_Substance_Id	DTXSID8028214	Naphtha, petroleum, hydrotreated light	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028216	DSSTox_Substance_Id	DTXSID8028216	Paraffin waxes, petroleum, hydrotreated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028218	DSSTox_Substance_Id	DTXSID8028218	Distillates, petroleum, hydrotreated light naphthenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028260	DSSTox_Substance_Id	DTXSID8028260	Extracts, petroleum, gas oil solvent	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028262	DSSTox_Substance_Id	DTXSID8028262	Naphthenic acids, petroleum, crude	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028264	DSSTox_Substance_Id	DTXSID8028264	Fatty acids, tallow, calcium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028266	DSSTox_Substance_Id	DTXSID8028266	Normal C5-20 paraffins (petroleum)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028268	DSSTox_Substance_Id	DTXSID8028268	Glycerol octanoate decanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028341	DSSTox_Substance_Id	DTXSID8028341	Quaternary ammonium compounds, bis(hydroxyethyl)methyltallow alkyl, chlorides	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028345	DSSTox_Substance_Id	DTXSID8028345	Distillates, petroleum, light arom.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028391	DSSTox_Substance_Id	DTXSID8028391	Amides, coco, N-(hydroxyethyl)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028393	DSSTox_Substance_Id	DTXSID8028393	Amides, tallow, N,N-bis(hydroxyethyl)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028395	DSSTox_Substance_Id	DTXSID8028395	Tall oil, disproportionated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028397	DSSTox_Substance_Id	DTXSID8028397	Paraffin waxes and Hydrocarbon waxes, oxidized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028399	DSSTox_Substance_Id	DTXSID8028399	Quaternary ammonium compounds, benzylbis(hydrogenated tallow alkyl)methyl, salts with bentonite	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028420	DSSTox_Substance_Id	DTXSID8028420	Resin acids and Rosin acids, fumarated, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028424	DSSTox_Substance_Id	DTXSID8028424	Tail gas, petroleum, cracked distillate hydrotreater stripper	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028426	DSSTox_Substance_Id	DTXSID8028426	Tail gas, petroleum, gas recovery plant	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028428	DSSTox_Substance_Id	DTXSID8028428	Tail gas, petroleum, hydrodesulfurized distillate and hydrodesulfurized naphtha fractionator, acid-free	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028470	DSSTox_Substance_Id	DTXSID8028470	Raffinates, petroleum, catalytic reformer ethylene glycol-water countercurrent exts.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028472	DSSTox_Substance_Id	DTXSID8028472	Distillates, petroleum, light distillate hydrotreating process, low-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028474	DSSTox_Substance_Id	DTXSID8028474	Alkenes, C>8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028478	DSSTox_Substance_Id	DTXSID8028478	2,5-Furandione, 3-(dodecenyl)dihydro-, reaction products with propylene oxide	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028501	DSSTox_Substance_Id	DTXSID8028501	Bone, ash	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028503	DSSTox_Substance_Id	DTXSID8028503	Hydrocarbon waxes, petroleum, clay-treated microcryst., contg. polyethylene, oxidized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028505	DSSTox_Substance_Id	DTXSID8028505	9-Octadecenoic acid (9Z)-, 2-mercaptoethyl ester, reaction products with dichlorodimethylstannane, sodium sulfide(Na2S) and trichloromethylstannane	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028507	DSSTox_Substance_Id	DTXSID8028507	Benzene, mono-C10-14-alkyl derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028509	DSSTox_Substance_Id	DTXSID8028509	1H-Imidazole-1-ethanamine, 4,5-dihydro-, 2-nortall-oil alkyl derivs.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028551	DSSTox_Substance_Id	DTXSID8028551	Waste solids, pulp mill	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028553	DSSTox_Substance_Id	DTXSID8028553	Gases, petroleum, C3-4, isobutane-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028555	DSSTox_Substance_Id	DTXSID8028555	Distillates, petroleum, C3-6, piperylene-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028559	DSSTox_Substance_Id	DTXSID8028559	Distillates, petroleum, steam-cracked petroleum distillates, C5-18 fraction	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028630	DSSTox_Substance_Id	DTXSID8028630	Gases, petroleum, catalytic reformed straight-run naphtha stabilizer overheads	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028632	DSSTox_Substance_Id	DTXSID8028632	Gases, petroleum, hydrocracking depropanizer off, hydrocarbon-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028634	DSSTox_Substance_Id	DTXSID8028634	Gases, petroleum, reformer effluent high-pressure flash drum off	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028638	DSSTox_Substance_Id	DTXSID8028638	Butane, branched and linear	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028682	DSSTox_Substance_Id	DTXSID8028682	Aromatic hydrocarbons, ethane cracking scrubber effluent and flare drum	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028684	DSSTox_Substance_Id	DTXSID8028684	Alkenes, C6-10, hydroformylation products, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028686	DSSTox_Substance_Id	DTXSID8028686	Alcohols, C9-11-iso-, C10-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028688	DSSTox_Substance_Id	DTXSID8028688	Heptene, hydroformylation products, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028711	DSSTox_Substance_Id	DTXSID8028711	1-Propene, hydroformylation products, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028713	DSSTox_Substance_Id	DTXSID8028713	C10-13-isoalkanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028715	DSSTox_Substance_Id	DTXSID8028715	C13-16 isoalkanes	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028719	DSSTox_Substance_Id	DTXSID8028719	Steroids, hydroxy	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028761	DSSTox_Substance_Id	DTXSID8028761	Quaternary ammonium compounds, pentamethyltallow alkyltrimethylenedi-, dichlorides	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028763	DSSTox_Substance_Id	DTXSID8028763	Sulfonic acids, petroleum, sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028767	DSSTox_Substance_Id	DTXSID8028767	Benzene, ethylenated, by-products from	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028769	DSSTox_Substance_Id	DTXSID8028769	Cyclohexane, oxidized, non-acidic by-products, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028840	DSSTox_Substance_Id	DTXSID8028840	Alcohols, C18-32	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028842	DSSTox_Substance_Id	DTXSID8028842	Sodium polyphosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028844	DSSTox_Substance_Id	DTXSID8028844	Cyclohexane, oxidized, aq. ext., sodium salt	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028846	DSSTox_Substance_Id	DTXSID8028846	Gas oils, petroleum, straight-run, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028890	DSSTox_Substance_Id	DTXSID8028890	Fatty acids, C18-unsatd., trimers	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028894	DSSTox_Substance_Id	DTXSID8028894	Nonene, hydroformylation products	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028896	DSSTox_Substance_Id	DTXSID8028896	Fatty acids, coco, hydrogenated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028921	DSSTox_Substance_Id	DTXSID8028921	Distillates, petroleum, light thermal cracked, debutanized arom.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028923	DSSTox_Substance_Id	DTXSID8028923	Gases, petroleum, straight-run naphtha catalytic reformer stabilizer overhead	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028925	DSSTox_Substance_Id	DTXSID8028925	Residues, petroleum, steam-cracked, resinous	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028929	DSSTox_Substance_Id	DTXSID8028929	Disulfides, dialkyl and di-Ph, naphtha sweetening	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028975	DSSTox_Substance_Id	DTXSID8028975	Fatty acids, tallow, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028977	DSSTox_Substance_Id	DTXSID8028977	Bentonite, acid-leached	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8028979	DSSTox_Substance_Id	DTXSID8028979	Amides, from C18-unsatd. fatty acid dimers and polyhexamethylenepolyamines	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029020	DSSTox_Substance_Id	DTXSID8029020	Nitric acid, reaction products with cyclododecanol and cyclododecanone, by-products from, high-boiling fraction	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029024	DSSTox_Substance_Id	DTXSID8029024	Nitriles, tallow, hydrogenated, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029028	DSSTox_Substance_Id	DTXSID8029028	Fatty acids, C9-28-neo-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029070	DSSTox_Substance_Id	DTXSID8029070	Benzene, mono-C10-13-alkyl derivs., fractionation bottoms, heavy ends	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029074	DSSTox_Substance_Id	DTXSID8029074	Gases (petroleum), extractive, C4-6, isopentene-rich, reaction products with methanol, byproducts from	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029288	DSSTox_Substance_Id	DTXSID8029288	Hexanoic acid, 2-ethyl-, nickel salt (1:x)	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029311	DSSTox_Substance_Id	DTXSID8029311	Manganese 2-ethylhexanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029319	DSSTox_Substance_Id	DTXSID8029319	Manganese dipropionate	C6H10MnO4	201.08	1.22048e-12	4.18704	4.44198	141.179	4.45111e-07	0.0945009	3.94535	10.001	-1.81557	244.674	3.52868	8.36017
DTXSID8029369	DSSTox_Substance_Id	DTXSID8029369	Vinyl neodecanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029440	DSSTox_Substance_Id	DTXSID8029440	Fatty acids, tall-oil, 2-mercaptoethyl esters	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029442	DSSTox_Substance_Id	DTXSID8029442	Lard, oil, Me esters, sulfurized	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029446	DSSTox_Substance_Id	DTXSID8029446	Distillates, petroleum, catalytic reformer fractionator residue, high-boiling	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029492	DSSTox_Substance_Id	DTXSID8029492	2,5-Furandione, dihydro-, polyisobutenyl derivs., reaction products with triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029496	DSSTox_Substance_Id	DTXSID8029496	1,2-Ethanediol, polyethylene terephthalate manufg. purifn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029498	DSSTox_Substance_Id	DTXSID8029498	Amines, C8-18-alkyl, distn. residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029525	DSSTox_Substance_Id	DTXSID8029525	Fatty acids, C9-13-neo-, cobalt salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029529	DSSTox_Substance_Id	DTXSID8029529	Fatty acids, tall-oil, reaction products with diethylenetriamine, maleic anhydride, tetraethylenepentamine and triethylenetetramine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029571	DSSTox_Substance_Id	DTXSID8029571	Oils, licorice	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029579	DSSTox_Substance_Id	DTXSID8029579	Phenol, tetrapropylene-, sulfurized, calcium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029656	DSSTox_Substance_Id	DTXSID8029656	Sulfur fluoride (SF6)	F6S	146.05	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029731	DSSTox_Substance_Id	DTXSID8029731	Magnesium sulfate monohydrate	H2MgO5S	138.38	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029735	DSSTox_Substance_Id	DTXSID8029735	Dioctyltinbis(2-ethylhexyl mercaptoacetate)	C36H72O4S2Sn	751.8	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029737	DSSTox_Substance_Id	DTXSID8029737	m,p-Cresol mixture (2:1)	C21H24O3	324.42	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029739	DSSTox_Substance_Id	DTXSID8029739	Fluoboric acid	BF4H	87.81	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029781	DSSTox_Substance_Id	DTXSID8029781	Tail gas, petroleum, distn., hydrogen sulfide-free	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029783	DSSTox_Substance_Id	DTXSID8029783	Benzene, (1-methylethyl)-, oxidized, polyphenyl residues	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029785	DSSTox_Substance_Id	DTXSID8029785	Alkanes, C1-2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029787	DSSTox_Substance_Id	DTXSID8029787	Hydrocarbons, C3-5, polymn. unit feed	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029789	DSSTox_Substance_Id	DTXSID8029789	Distillates, petroleum, steam-cracked, C5-12 fraction	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029818	DSSTox_Substance_Id	DTXSID8029818	Benzenesulfonic acid, mono-C10-13-alkyl derivs., sodium salts	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029860	DSSTox_Substance_Id	DTXSID8029860	1-Propanamine, 3-(C11-14-isoalkyloxy) derivs., C13-rich	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8029866	DSSTox_Substance_Id	DTXSID8029866	Butylated triphenyl phosphate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8030712	DSSTox_Substance_Id	DTXSID8030712	Aluminum fluoride	AlF3	83.976748	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8030978	DSSTox_Substance_Id	DTXSID8030978	Cedarwood oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8031360	DSSTox_Substance_Id	DTXSID8031360	Gallium trichloride	Cl3Ga	176.07	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8031940	DSSTox_Substance_Id	DTXSID8031940	Potassium fluoride	FK	58.0967	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8031946	DSSTox_Substance_Id	DTXSID8031946	Polyethylene AS low Mol.Wt.	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8032047	DSSTox_Substance_Id	DTXSID8032047	Disodium arsenate	AsHNa2O4	185.905	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8033566	DSSTox_Substance_Id	DTXSID8033566	Indium trichloride	Cl3In	221.17	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8034085	DSSTox_Substance_Id	DTXSID8034085	Triton X-100	(C2H4O)nC14H22O	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8034378	DSSTox_Substance_Id	DTXSID8034378	Bergamot oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8034455	DSSTox_Substance_Id	DTXSID8034455	Chromic(VI) acid	CrH2O4	118.008	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8034798	DSSTox_Substance_Id	DTXSID8034798	Paraformaldehyde	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8034902	DSSTox_Substance_Id	DTXSID8034902	Sodium bisulfite	HNaO3S	104.05	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8035506	DSSTox_Substance_Id	DTXSID8035506	Dipotassium hydrogenorthophosphate	HK2O4P	174.174	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8035681	DSSTox_Substance_Id	DTXSID8035681	Ammonium bromide	BrH4N	97.943	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8035712	DSSTox_Substance_Id	DTXSID8035712	Betadine	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8035714	DSSTox_Substance_Id	DTXSID8035714	2-Propen-1-aminium, N,N-dimethyl-N-2-propenyl-, chloride, homopolymer	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8035976	DSSTox_Substance_Id	DTXSID8035976	Zinc silicate	O3SiZn	141.46	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8038770	DSSTox_Substance_Id	DTXSID8038770	Zinc acetate	C4H6O4Zn	183.47	7.40536e-13	4.34366	4.59912	117.958	1.00453e-07	0.102194	4.23032	1.00727	-1.78139	258.709	15.6073	13.4017
DTXSID8040438	DSSTox_Substance_Id	DTXSID8040438	Calcium pantothenate	C18H32CaN2O10	476.536	7.66027e-12	2.82306	3.53958	305.154	4.09466e-10	0.204951	8.40537	19.8279	-1.78563	184.459	1.0111e-08	4.5418
DTXSID8040775	DSSTox_Substance_Id	DTXSID8040775	Terpineol	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8041585	DSSTox_Substance_Id	DTXSID8041585	C12-15 ethoxylated propoxylated alcohols	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8041587	DSSTox_Substance_Id	DTXSID8041587	Alcohols, C16-18 and C18-unsatd., ethoxylated	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8041747	DSSTox_Substance_Id	DTXSID8041747	C12-18-Alkyldimethylamines	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8041820	DSSTox_Substance_Id	DTXSID8041820	Cyclomethicone	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8041909	DSSTox_Substance_Id	DTXSID8041909	Dysprosium(III) chloride	Cl3Dy	268.85	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8042006	DSSTox_Substance_Id	DTXSID8042006	Glyceryl monooctanoate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8042474	DSSTox_Substance_Id	DTXSID8042474	Tin dioxide	O2Sn	150.708	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8042476	DSSTox_Substance_Id	DTXSID8042476	Titanium tetrachloride	Cl4Ti	189.67	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8042501	DSSTox_Substance_Id	DTXSID8042501	Tripotassium citrate monohydrate	C6H7K3O8	324.409	3.33572e-12	4.16394	4.09194	318.064	1.54655e-10	0.105991	7.9121	119.011	-2.25469	176.304	1.65442e-08	4.90398
DTXSID8043993	DSSTox_Substance_Id	DTXSID8043993	Polyoxyethylene tridecyl ether	(C2H4O)nC13H28O	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044171	DSSTox_Substance_Id	DTXSID8044171	Ethoxylated hydrogenated castor oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044173	DSSTox_Substance_Id	DTXSID8044173	Nonanol, branched and linear	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044175	DSSTox_Substance_Id	DTXSID8044175	Clove leaf oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044177	DSSTox_Substance_Id	DTXSID8044177	Nutmeg oil	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044179	DSSTox_Substance_Id	DTXSID8044179	Coffee extract	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044256	DSSTox_Substance_Id	DTXSID8044256	FD&C Blue No.1 aluminum lake	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044541	DSSTox_Substance_Id	DTXSID8044541	Isocyclocitral	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044549	DSSTox_Substance_Id	DTXSID8044549	Potassium dicyanoaurate	C2AuKN2	288.101	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044622	DSSTox_Substance_Id	DTXSID8044622	Aluminum butan-2-olate (2Z)-4-ethoxy-4-oxobut-2-en-2-olate (1:2:1)	C14H27AlO5	302.347	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8044888	DSSTox_Substance_Id	DTXSID8044888	Barium bis(2-ethylhexanoate)	C16H30BaO4	423.739	1.13746e-11	3.74133	4.78286	227.885	8.31926e-07	0.0724892	6.00196	66.4852	-1.1598	197.853	0.0301776	0.0138561
DTXSID8044911	DSSTox_Substance_Id	DTXSID8044911	Isooctyl 3-mercaptopropionate	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8045355	DSSTox_Substance_Id	DTXSID8045355	Bacitracin	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8046537	DSSTox_Substance_Id	DTXSID8046537	Bismuth oxide (Bi2O3)	Bi2O3	465.958	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8046583	DSSTox_Substance_Id	DTXSID8046583	Antimony(V) sulfide	S5Sb2	403.82	-	-	-	-	-	-	-	-	-	-	-	-
DTXSID8046826	DSSTox_Substance_Id	DTXSID8046826	Uricase from Bacillus fastidiosus	-	-	-	-	-	-	-	-	-	-	-	-	-	-
