"dsstox_substance_id","CAS","Substance_Name","Pred.SHEDS.Direct","Pred.SHEDS.Indirect","Pred.FINE","Pred.Food.Contact","Pred.REDS","Pred.RAIDAR","Pred.RAIDAR.ICE","Pred.USETox.Pest","Pred.USETox.Indust","Pred.USETox.Res","Pred.USETox.Diet","Pred.Production.Volume","Pred.Stockholm","delta.Diet.pred","delta.Res.pred","delta.Pest.pred","delta.Indust.pred","Pred.SHEDS.Direct.log.scale","Pred.SHEDS.Indirect.log.scale","Pred.FINE.log.scale","Pred.Food.Contact.log.scale","Pred.REDS.log.scale","Pred.RAIDAR.log.scale","Pred.RAIDAR.ICE.log.scale","Pred.USETox.Pest.log.scale","Pred.USETox.Indust.log.scale","Pred.USETox.Res.log.scale","Pred.USETox.Diet.log.scale","Pred.Production.Volume.log.scale","Pred.Stockholm.log.scale","seem3","seem3.l95","seem3.u95"
"DTXSID4044581","96-70-8","2-tert-Butyl-4-ethylphenol",NA,NA,NA,NA,NA,8.31e-05,NA,0.054185041009103,0.00010602761543,0.02092530083926,0.00020184261851,31.0554762605728,0,0.6452,0.7524,0.2126,0.9286,0,0,0,0,0,-0.162295874476095,0,0.931935742528517,-0.536047809366658,0.528255750108772,0.100788837641185,-0.30401944644223,0,1.09874988709637e-05,2.2454906884394e-08,0.00127619402834356
"DTXSID4044585","14663-23-1","Dantrolene sodium",NA,NA,NA,NA,NA,5.29e-05,NA,0.0297637332116042,9.852584285e-05,0.009865843931877,9.4669683237e-05,31.0554762605728,0,0.1028,0.289,0.3006,0.1066,0,0,0,0,0,-0.288472710145956,0,0.322152609326528,-0.576881683127985,-0.170992076903497,-0.606946125608347,-0.30401944644223,0,2.10530251092874e-07,5.05657899380697e-09,0.000256165577566942
"DTXSID4045181","60607-34-3","Oxatomide",NA,NA,NA,NA,NA,2.4e-05,NA,0.0193098688378,0.0002400649707353,0.0025513313795,8.583247634e-05,31.0554762605728,0,0.0942,0.2914,0.1168,0.1036,0,0,0,0,0,-0.509275781405945,0,-0.118226709933635,-0.0812981525473492,-1.42878144543207,-0.698553525582432,-0.30401944644223,0,1.63532023036819e-07,4.85760254707405e-09,0.000306177759188686
"DTXSID4045420","16773-42-5","Ornidazole",NA,NA,NA,NA,NA,0.000337,NA,0.054853154870571,0.00016370707712,0.03496563246183,0.000153427191079,31.0554762605728,0,0.1392,0.43,0.3984,0.118,0,0,0,0,0,0.228838348296462,0,0.944408803053723,-0.294330554499612,1.00572335257184,-0.155592526595196,-0.30401944644223,0,3.67337273944975e-07,6.80623169742438e-09,0.000149095481809456
"DTXSID4045555","1642-54-2","Diethylcarbamazine citrate",NA,NA,NA,NA,NA,2.27e-06,NA,0.0183821710910836,0.000102394055148,0.008747320174124,0.00010492789664,31.0554762605728,0,0.2246,0.546,0.3052,0.2534,0,0,0,0,0,-1.16811612508781,0,-0.168338549673389,-0.555452297770776,-0.282900044670895,-0.510773858505721,-0.30401944644223,0,2.8722811036147e-06,6.19128584499027e-09,0.00257695158458561
"DTXSID4046313","16590-41-3","Naltrexone",NA,NA,NA,NA,NA,3.45e-05,NA,0.028708047429795,0.000199222057775395,0.00903597369715,0.0001472325526661,31.0554762605728,0,0.0814,0.2986,0.1086,0.1678,0,0,0,0,0,-0.407889436857998,0,0.285396349074971,-0.185073249492076,-0.252706422781302,-0.194118420053359,-0.30401944644223,0,1.64018925108282e-07,4.70322612501936e-09,8.74452881682584e-05
"DTXSID4046319","302-27-2","Aconitine",NA,NA,NA,NA,NA,3.63e-05,NA,0.005423079208082,0.00011481061440798,0.00838506665581,7.713192888799e-05,31.0554762605728,0,0.7154,0.3608,0.1726,0.1078,0,0,0,0,0,-0.393680919482365,0,-1.41079429805758,-0.491761814157887,-0.322234386235379,-0.798465502098235,-0.30401944644223,0,3.58238533050557e-06,1.18208376471365e-08,0.00305803529784607
"DTXSID4046444","136470-78-5","Abacavir",NA,NA,NA,NA,NA,8.13e-05,NA,0.038060105730103,0.0001067827359983,0.074827320810035,0.0001133459620049,31.0554762605728,0,0.1008,0.3658,0.5624,0.2616,0,0,0,0,0,-0.168413796889381,0,0.572407113118852,-0.532098746303931,1.71328268253618,-0.438633781262874,-0.30401944644223,0,3.13306261014587e-07,6.89173005355645e-09,0.000317701574309764
"DTXSID4046862","152044-54-7","Epothilone B",NA,NA,NA,NA,NA,1.4e-05,NA,0.011939570017052,6.0580622927245e-05,0.001914998919097,5.835221618229e-05,31.0554762605728,0,0.4176,0.3596,0.3356,0.2092,0,0,0,0,0,-0.659857367751941,0,-0.607546163522471,-0.847515507106958,-1.69559651213205,-1.0592945058693,-0.30401944644223,0,1.93967787986194e-06,6.83833455061072e-09,0.0058658546721135
"DTXSID4046947","65271-80-9","Mitoxantrone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.6584,0.4372,0.3606,0.525,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,7.9988366952301e-07,4.41000348620853e-09,0.000259506133898556
"DTXSID4046991","64485-93-4","Cefotaxime sodium",NA,NA,NA,NA,NA,NA,NA,0.013198634751448,0.000108029389022215,0.01891914620521,5.69372382887e-05,31.0554762605728,0,0.0466,0.275,0.0742,0.006,0,0,0,0,0,0,0,-0.50550553641645,-0.525639819327071,0.43452622722518,-1.08224185139276,-0.30401944644223,0,9.43650349256977e-08,3.73743270190884e-09,7.48522454998105e-05
"DTXSID4047252","186392-65-4","Ingliforib",NA,NA,NA,NA,NA,0.000219,NA,0.015135850850306,0.00012735041311277,0.003919094945896,6.844937241803e-05,31.0554762605728,0,0.1428,0.272,0.2492,0.1284,0,0,0,0,0,0.108425042790105,0,-0.366113947356593,-0.434079371407481,-1.02958370228974,-0.910102543960162,-0.30401944644223,0,1.22675540252393e-07,4.85760254707405e-09,0.000131413001127664
"DTXSID4047258","124378-77-4","Enadoline",NA,NA,NA,NA,NA,2.74e-05,NA,0.021988307945348,0.00022781690748797,0.05149464305861,7.0088637381e-05,31.0554762605728,0,0.1426,0.2644,0.2236,0.1456,0,0,0,0,0,-0.472261753801602,0,0.013980977053575,-0.110438795093341,1.3657371945619,-0.887979185383517,-0.30401944644223,0,1.61432959529838e-07,3.8540674652802e-09,0.000171251195583253
"DTXSID4047628","2550-40-5","Dicyclohexyl disulfide",NA,NA,NA,NA,NA,0.000149,NA,0.05653400815895,0.00066139225497,0.00845020835964,0.00022524493492,31.0554762605728,0,0.5342,0.7406,0.296,0.815,0,0,0,0,0,0.0008310283765736,0,0.975128958079722,0.482645440144259,-0.315037353543146,0.203336964557315,-0.30401944644223,0,2.22720347476781e-06,4.17701366105975e-09,0.000158185534042011
"DTXSID4048436","56995-20-1","Flupirtine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.0682,0.2778,0.2928,0.0652,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.12143787226143e-07,4.18793168581242e-09,5.85838739893598e-05
"DTXSID4048511","1062243-51-9","PharmaGSID_48511",NA,NA,NA,NA,NA,2.35e-05,NA,0.009724666844945,0.000248581778553785,0.010121114871332,5.6574976726e-05,31.0554762605728,0,0.225,0.2122,0.1806,0.1086,0,0,0,0,0,-0.515157555685911,0,-0.816392653444892,-0.0618984749808553,-0.147235126838941,-1.08820851713269,-0.30401944644223,0,1.91094606266362e-07,4.18793168581242e-09,0.000694295569337884
"DTXSID4048561","17090-79-8","Monensin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.3192,0.2866,0.4024,0.1458,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.67054322532765e-07,5.42691450651135e-09,8.46577260404973e-05
"DTXSID4057899","27469-53-0","Almitrine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.2364,0.322,0.2282,0.1012,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.66978201868977e-07,5.88955902905797e-09,0.000108973940609575
"DTXSID4060787","624-49-7","""2-Butenedioic acid (2E)-, 1,4-dimethyl ester""",NA,NA,NA,0.040924122,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.9844,0.6534,0.171,0.9336,0,0,0,0.194921211275556,0,0,0,0,0,0,0,-0.30401944644223,0,6.00435163196003e-06,2.76013714183458e-08,0.000415921362657506
"DTXSID50157614","132539-07-2","Remifentanil hydrochloride",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.1132,0.3622,0.1072,0.099,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.87240921079936e-07,3.69396152233713e-09,0.000102554192689197
"DTXSID50157932","133052-90-1","Bisindolylmaleimide I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.131,0.3652,0.2084,0.1636,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.76365430583837e-07,4.06536390277603e-09,0.000101305149727598
"DTXSID50171037","180916-16-9","Lasofoxifene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.194,0.3156,0.1574,0.1114,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.63327115912585e-07,4.06663563162566e-09,6.23343373544141e-05
"DTXSID50175419","211914-51-1","Dabigatran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.1264,0.2904,0.3176,0.2286,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,1.31679298668618e-07,4.35876909512904e-09,3.20268117513314e-05
"DTXSID5020027","79-06-1","Acrylamide",0,0,0.000109,0.045923168,NA,0.0116,NA,0.098630279960852,8.256926467e-05,0.045100384676253,0.0005801076017867,439190.757136578,0,0.9212,0.24,0.2962,0.4258,-4,-4,-1.85599023749599,0.268732934493844,0,1.21745267653956,0,1.54157557966405,-0.675198870346711,1.24243142880897,1.08768514095454,2.52507632467755,0,7.6932130961575e-06,3.46658968927025e-09,0.625872077426522
"DTXSID5020029","107-13-1","Acrylonitrile",0,0,0,0.069637753,NA,0.0985,1.26e-08,0.0119032530490664,2.74511377209e-05,0.0071817443753093,0.0008324761970551,2777686.23969088,0,0.8072,0.4924,0.6202,0.5158,-4,-4,-5,0.535375370946553,0,1.8150479488442,-4.97730621339907,-0.610646779728165,-1.28799595963465,-0.466300547861618,1.42532796830237,3.07107858571185,0,1.89195167510803e-05,1.50878691791108e-09,5.3604431900709
"DTXSID5020106","50-81-7","L-Ascorbic acid",3.34e-05,NA,0.000992,0.002703498,NA,0.0834,0.167,0.066161880228545,0.000133539850495667,0.21534746668207,0.000202224664024,3928.24155218796,0,0.963,0.686,0.7546,0.4484,-1.15110289511106,0,-1.18970211291389,-1.54528801009665,0,1.76855782034152,0.37051892384995,1.13519154806184,-0.407670885819785,2.69635636592853,0.102556552138104,1.1287976943734,0,2.94549417295343e-06,4.70481962239222e-09,0.00138257634514663
"DTXSID5020108","50-78-2","Aspirin",0,NA,0,NA,NA,5.37e-06,0.0753,0.0704704532047223,5.12788255716e-05,0.007192996575631,0.000181417,138884.311984544,0,0.439,0.4496,0.3482,0.7874,-4,0,-5,0,0,-0.927561714840781,0.110783201181556,1.1994040738483,-0.940276833060117,-0.464844586242397,0.00105456782514826,2.18426370593053,0,2.18925629537152e-05,3.90868989925493e-10,4.07022574908181
"DTXSID5020152","100-51-6","Benzyl alcohol",0.01219453,4.42e-05,12,0.039458479,NA,0.000415,0.698,0.0093044544694473,5.7402413711e-05,0.096369243227626,0.0003450247149214,27776.8623969087,0,0.898,0.918,0.3686,0.8466,0.299132253248337,0.365924769042554,1.6465780494903,0.171563600340878,0,0.287002774506101,0.836902125806714,-0.861351636720902,-0.877502760504158,1.94857613828538,0.601963247397343,1.70782811072379,0,0.000119427239382082,1.35695327322277e-07,0.108769344865016
"DTXSID5020154","120-32-1","Clorophene",4.12e-06,6.53e-05,0,0.035060658,NA,1.17e-05,0.0652,0.0597280618913692,3.27989467753e-05,0.0072628150224176,0.000145613005027,31.0554762605728,0,0.589,0.196,0.9072,0.168,-1.66547830911434,0.533132609187343,-5,0.0958822562482332,0,-0.709996189723965,0.063819397820426,1.03106725429132,-1.18895123453999,-0.455861129308012,-0.204458171311751,-0.30401944644223,0,1.68980251346093e-06,5.36064735771777e-08,0.000592231267777528
"DTXSID5020281","100-00-5","1-Chloro-4-nitrobenzene",NA,NA,NA,NA,NA,4.79e-07,NA,0.0480220852852414,8.9502863667e-05,0.019713577097947,0.000226621090396,31.0554762605728,0,0.168,0.5328,0.4762,0.8404,0,0,0,0,0,-1.60277577269339,0,0.809041701292176,-0.630329280392767,0.47278001439705,0.209030863210444,-0.30401944644223,0,2.44407548567609e-05,2.31606024524838e-08,0.0142460664287496
"DTXSID5020316","126-99-8","Chloroprene",NA,NA,0,0.030256243,NA,0.00605,NA,0.0110722025706615,2.49392129524e-05,0.0072335770051401,0.0004420379937878,87838.1514273156,0,0.847,0.7708,0.1776,0.9478,0,0,-5,0.00149482558440991,0,1.03559508458265,0,-0.684309635645717,-1.34139791295509,-0.459612595109553,0.833588791791824,2.0486407294708,0,1.01878751903274e-05,1.16718199900013e-08,0.00841219456530053
"DTXSID5020364","50-18-0","Cyclophosphamide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.1898,0.3808,0.415,0.1304,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,2.15783967628236e-07,6.3722193240149e-09,0.000184222293194004
"DTXSID5020366","427-51-0","Cyproterone acetate",NA,NA,NA,NA,NA,2.71e-05,NA,0.019582413269053,0.000465493790795,0.010896475194095,6.90664643971e-05,31.0554762605728,0,0.2302,0.4212,0.5122,0.0526,0,0,0,0,0,-0.475337461480841,0,-0.103961546088732,0.28718765601398,-0.078586761645644,-0.901712761941999,-0.30401944644223,0,5.70612035759086e-07,7.49826580975557e-09,0.000875443149346105
"DTXSID5020449","62-73-7","Dichlorvos",0,3.75e-05,0.621,NA,NA,5.49e-07,0.0494,0.00624417675175816,9.7356244356e-05,0.092890811811685,0.000145775756642,31.0554762605728,0,0,1,1,0,-4,0.295495416511274,0.753115944944122,0,0,-1.56466976697605,-0.0266737277947251,-1.26729812013723,-0.58352700366568,1.91438718538681,-0.203413924565684,-0.30401944644223,0,3.22859477668079e-07,9.98720115218878e-09,2.07488917342621e-05
"DTXSID5020528","606-20-2","""2,6-Dinitrotoluene""",NA,NA,NA,NA,NA,2.47e-07,NA,0.0699781436454345,0.000121267677028,0.033513220898567,0.00022025672813,31.0554762605728,0,0.1002,0.591,0.292,0.934,0,0,0,0,0,-1.78780857114296,0,1.19226867240115,-0.461314010292644,0.966267560817616,0.182402404136037,-0.30401944644223,0,3.14805069181686e-05,5.12147189801381e-08,0.0101913639536411
"DTXSID5020570","6381-77-7","Sodium erythorbate (1:1)",NA,NA,NA,NA,NA,NA,NA,0.058394155437775,0.000130488971776622,0.21472067854117,0.0001626964114346,3928.24155218796,0,0.9652,0.6702,0.8288,0.305,0,0,0,0,0,0,0,1.00807889298295,-0.420531497661032,2.69364557382407,-0.100757082027354,1.1287976943734,0,0.00109408413803081,9.51860567302704e-07,0.573314815075136
"DTXSID5020576","57-63-6","17alpha-Ethinylestradiol",NA,NA,NA,NA,NA,2.06e-05,NA,0.038419094368851,4.663258042191e-05,0.006969453624516,9.98915303227e-05,31.0554762605728,0,0.155,0.3464,0.2112,0.1534,0,0,0,0,0,-0.55195371694693,0,0.581962237097348,-0.993129126179251,-0.494205601222848,-0.556755481162741,-0.30401944644223,0,3.22183179464411e-07,5.4187583045739e-09,0.000357611505304222
"DTXSID5020601","96-45-7","Ethylene thiourea",NA,NA,NA,NA,NA,0.00101,NA,0.064401902423165,9.0246783715e-05,0.07119497832816,0.0003701599041843,277.768623969087,0,0,0,1,0,0,0,0,0,0,0.535485541851908,0,1.10775013042783,-0.625723222517615,1.66700521137409,0.667697764340055,0.344577635735721,0,5.74967340130224e-07,1.56862845121191e-07,1.89871884644515e-06
"DTXSID5020605","104-76-7","2-Ethyl-1-hexanol",0,NA,0.00688,0.033107692,NA,0.0194,NA,0.0092595926218612,3.18811792157e-05,0.0106490203473485,0.000271769,2777686.23969088,0,0.839,0.9088,0.5036,0.7562,-4,0,-0.605395863407498,0.0591755932826912,0,1.36112575478148,0,-0.866270911807584,-1.20474405469632,-0.0999501917435765,0.378859539386726,3.07107858571185,0,3.64215787945462e-05,3.80078228229466e-10,0.422848306427888
"DTXSID5020607","117-81-7","Di(2-ethylhexyl) phthalate",NA,NA,0,0.195187451,NA,0.654,NA,0.02520043836284,0.000205650177466,0.0012872093755,4.573197204e-05,196412.077609398,0,1,1,0,1,0,0,-5,1.19545578114181,0,2.34391704651708,0,0.152759614464852,-0.167401841640274,-2.0650296832175,-1.2871059500391,2.28685852707418,0,0.00271759739788218,1.36301987212137e-05,0.454648242627791
"DTXSID5020730","148-24-3","8-Hydroxyquinoline",NA,NA,NA,NA,NA,5.46e-06,NA,0.0860162108193615,3.88071230627e-05,0.0078390797124776,0.00023913264822334,31.0554762605728,0,0.643,0.4514,0.75,0.2338,0,0,0,0,0,-0.922918273446284,0,1.40229617836672,-1.09534951607973,-0.384852046896431,0.259266291885703,-0.30401944644223,0,4.68324716735744e-06,2.04691144101446e-08,0.00225392245074625
"DTXSID5020732","15687-27-1","Ibuprofen",NA,NA,0,NA,NA,1.52e-05,NA,0.059738816655059,0.000224691011431,0.04865050632655,0.000164205249258,31.0554762605728,0,0.3178,0.659,0.309,0.1858,0,0,-5,0,0,-0.636882184659347,0,1.03125050646145,-0.118126982346881,1.31289878148534,-0.0921277119180191,-0.30401944644223,0,1.92325120074315e-06,9.01378742496283e-09,0.000822644861484873
"DTXSID5020784","75330-75-5","Lovastatin",NA,NA,NA,NA,NA,1.28e-05,NA,0.021262684700864,6.3021722073e-05,0.0096374597145,8.52986064e-05,31.0554762605728,0,0.3988,0.335,0.2786,0.031,0,0,0,0,0,-0.684892671307788,0,-0.0201738136440552,-0.825532663082925,-0.192773696434405,-0.704386076723822,-0.30401944644223,0,9.59465067075653e-07,1.02907671686791e-08,0.0017456333689253
"DTXSID5020819","950-37-8","Methidathion",NA,NA,NA,NA,NA,3.4e-05,NA,0.0137428601948493,0.0001154519469718,0.012052360540884,0.00010727922082284,31.0554762605728,0,0,0,1,0,0,0,0,0,0,-0.411967961250264,0,-0.464379959554805,-0.488662041958713,0.0151768166287449,-0.490057142378364,-0.30401944644223,0,1.147001864722e-07,4.23588730717957e-08,3.05080107726112e-07
"DTXSID5020867","838-88-0","""4,4'-Methylenebis(2-methylaniline)""",NA,NA,NA,NA,NA,1.99e-05,NA,0.0550703836062593,4.483534942637e-05,0.00726500967966062,0.000136556,31.0554762605728,0,0.331,0.4278,0.3386,0.7096,0,0,0,0,0,-0.561612050209498,0,0.948431551811048,-1.01499967314287,-0.455580147291637,-0.264489104123508,-0.30401944644223,0,4.53616961362186e-06,2.56564817380676e-08,0.0027336142675894
"DTXSID5020869","101-61-1","""4,4'-Methylenebis(N,N-dimethylaniline)""",NA,NA,NA,NA,NA,2.4e-05,NA,0.049441991470549,6.9510411446e-05,0.007624570764248,0.00013015825534,31.0554762605728,0,0.116,0.4856,0.182,0.3816,0,0,0,0,0,-0.509275781405945,0,0.838699681787978,-0.771000609200129,-0.410655252167182,-0.30934448697553,-0.30401944644223,0,1.26034230981796e-06,5.9556077795064e-09,0.000395413603851464
"DTXSID5020944","59-87-0","Nitrofurazone",0,0,NA,NA,NA,0.000101,NA,0.061591332773898,0.00015132074783,0.07930303742659,0.000197451235373,31.0554762605728,0,0.1788,0.419,0.3458,0.1774,-4,-4,0,0,0,-0.107796771722228,0,1.06233349612811,-0.338111622064091,1.76730944188142,0.0802262961484425,-0.30401944644223,0,1.28483510097055e-07,1.35156053630588e-09,1.01500496403181e-05
"DTXSID5021097","2058-46-0","Oxytetracycline hydrochloride",NA,NA,NA,NA,NA,1.74e-06,NA,0.011530071061499,0.000117136017710478,0.100967481577654,6.28045522910338e-05,31.0554762605728,0,0.583,0.4054,0.9082,0.0044,0,0,0,0,0,-1.24240018523147,0,-0.643067246403714,-0.480603631649569,1.99192469005962,-0.990558158464845,-0.30401944644223,0,8.86839569135771e-06,6.11603737334013e-08,0.0438624575582901
"DTXSID50211124","62078-98-2","DSP 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0554762605728,0,0.165,0.481,0.4046,0.4772,0,0,0,0,0,0,0,0,0,0,0,-0.30401944644223,0,4.43162483049236e-07,5.55367309201126e-09,0.000115690949330658
"DTXSID5021122","50-06-6","Phenobarbital",NA,NA,NA,NA,NA,5.75e-05,NA,0.052448642127812,0.000112587462875,0.038141328078081,0.000143881586584,31.0554762605728,0,0.0912,0.2928,0.357,0.06,0,0,0,0,0,-0.265178059941259,0,0.898785306331559,-0.502642713932435,1.08657073034675,-0.215640115997589,-0.30401944644223,0,2.41003275083562e-07,4.07091334829541e-09,0.00011052214438077
"DTXSID5021124","108-95-2","Phenol",2e-08,1.82e-06,0.000161,0.055102373,NA,0.0759,0.00246,0.0106479076711456,6.4173722382e-05,0.118434030236308,0.000407254,2777686.23969088,0,0.8952,0.8944,0.6798,0.5718,-2.97504247325554,-1.00076519730041,-1.73830643112673,0.3854373913792,0,1.74223195820398,-1.00487712210428,-0.724079747019093,-0.815452638090348,2.14031307379302,0.756973404534198,3.07107858571185,0,0.000316940786416859,1.85729647780004e-08,1.3520477471027
"DTXSID5021126","92-84-2","Phenothiazine",NA,NA,NA,0.003016929,NA,0.0662,NA,0.0663034231899881,5.45439295677e-05,0.0072168510737694,0.0001627251393046,3928.24155218796,0,0.7032,0.5314,0.3478,0.6412,0,0,0,-1.47503534414976,0,1.70403141866391,0,1.13736666231424,-0.905927008593999,-0.46176548689783,-0.100592035004761,1.1287976943734,0,9.57628570484731e-07,1.56681720193403e-09,0.0012549420895957
"DTXSID5021170","36322-90-4","Piroxicam",NA,NA,NA,NA,NA,2.13e-05,NA,0.0304751423851627,0.0001422821767792,0.008397070193104,0.00010198998444522,31.0554762605728,0,0.0718,0.2248,0.4324,0.042,0,0,0,0,0,-0.542618157590453,0,0.346193943519084,-0.372384087476704,-0.320904010020909,-0.53732117041895,-0.30401944644223,0,1.76706502346912e-07,5.18235412995872e-09,0.00013080150539176
"DTXSID5021201","121-79-9","Propyl gallate",NA,NA,0,0.01475087,NA,7.36e-05,NA,0.059973440462587,0.00011658982925972,0.011935444405233,0.0001504153089239,62.1109525211457,0,0.7662,0.603,0.393,0.6908,0,0,-5,-0.458603613577349,0,-0.196211782627965,0,1.03524011040614,-0.483204421468091,0.00611114900544478,-0.174125890633194,-0.0988298041549407,0,4.6137781007679e-06,1.60936274700394e-08,0.00200665363831613
"DTXSID5021209","51-52-5","6-Propyl-2-thiouracil",NA,NA,NA,NA,NA,2.75e-05,NA,0.071809133553011,0.000130411389389,0.0838771566158,0.00023097050089,31.0554762605728,0,0.1432,0.3304,0.5264,0.3326,0,0,0,0,0,-0.471243996905193,0,1.21855734152837,-0.420862443685821,1.81946087267397,0.226802033093873,-0.30401944644223,0,5.05482927848666e-07,7.17828222540816e-09,0.000333470780379032
"DTXSID5021251","81-07-2","Saccharin",0.002901771,1.13e-06,0,NA,NA,0.000507,NA,0.068411747527784,9.49182633671584e-05,0.06367054087877,0.00018015027637649,138884.311984544,0,0.4826,0.4796,0.4792,0.704,-0.0537470204961666,-1.20496991118175,-5,0,0,0.342942516121184,0,1.169227130017,-0.597639393933418,1.56312406228533,-0.00549548956912631,2.18426370593053,0,1.91611494635012e-05,7.55165039256005e-10,1.23937962925503
"DTXSID5021255","18559-94-9","Albuterol",NA,NA,NA,NA,NA,9.01e-05,NA,0.047660950263513,6.53421135966883e-05,0.20340730224564,0.000129744860425325,31.0554762605728,0,0.7886,0.4818,0.269,0.074,0,0,0,0,0,-0.139701376253487,0,0.801358671914385,-0.805412356649843,2.64330693987203,-0.312318237877114,-0.30401944644223,0,3.56317004570497e-06,2.2444257215103e-08,0.0029516428305163
"DTXSID5021332","137-26-8","Thiram",0,NA,0.0118,0.001259357,NA,0.00151,0.000115,0.025073251209942,0.000114942529381,0.062652988230496,0.0001632095777281,3928.24155218796,0,0.8136,0.318,0.8276,0.2418,-4,0,-0.442629274021197,-2.03455550366252,0,0.647838383258378,-2.00368795880216,0.147609709881374,-0.491122813399873,1.54814121193374,-0.0978132249828613,1.1287976943734,0,1.77486845943348e-06,4.30256182264098e-09,0.000637148315340136
"DTXSID5021336","58-55-9","Theophylline",NA,NA,NA,NA,NA,8.14e-08,NA,0.067453415619207,7.6101139528e-05,0.012829068805313,0.000198708215749,31.0554762605728,0,0.5966,0.4426,0.5144,0.121,0,0,0,0,0,-2.09791731536929,0,1.15486857270185,-0.720592187158558,0.073258091172879,0.0861584241038159,-0.30401944644223,0,4.97940135730243e-06,8.4582893868781e-09,0.00431312208054519
"DTXSID5021338","15318-45-3","Thiamphenicol",NA,NA,NA,NA,NA,0.00203,NA,0.025093049964777,0.000113673338515974,0.051062517661672,8.27052094060924e-05,31.0554762605728,0,0.2166,0.281,0.2884,0.041,0,0,0,0,0,0.730512441210883,0,0.148413090941247,-0.497301465239704,1.35790003331584,-0.733248642315883,-0.30401944644223,0,1.63926845400524e-07,4.39013668918863e-09,0.0002140540062407
"DTXSID5021386","88-06-2","""2,4,6-Trichlorophenol""",NA,NA,NA,NA,NA,3.64e-06,NA,0.052567703355808,4.8270830449e-05,0.00726485282047,0.000168125435266,31.0554762605728,0,0.2978,0.303,0.878,0.2652,0,0,0,0,0,-1.0361946659718,0,0.901093166077231,-0.973915461756008,-0.455600227160626,-0.0700727174397512,-0.30401944644223,0,2.51947506444225e-06,6.64969233007406e-08,0.00232919408840218
"DTXSID5021388","93-76-5","""2,4,5-Trichlorophenoxyacetic acid""",NA,NA,NA,NA,NA,2.91e-05,NA,0.0328165310524501,0.000251262229911,0.007160683260402,0.000148737662404,31.0554762605728,0,0,0,1,0,0,0,0,0,0,-0.455444793415406,0,0.421533131543514,-0.0559302347183543,-0.46903186048594,-0.184610741771405,-0.30401944644223,0,1.98464302182727e-07,7.43308665536538e-08,5.73555038329356e-07
"DTXSID5021411","115-96-8","Tris(2-chloroethyl) phosphate",NA,NA,0,0.009767094,NA,0.00068,NA,0.02777627762761,0.00015002496063,0.015016451552438,0.000125669768582,62.1109525211457,0,0.6208,0.5582,0.5044,0.6576,0,0,-5,-0.722649655665348,0,0.424961624389811,0,0.251813630100069,-0.342897262295791,0.219670390523085,-0.342150010791486,-0.0988298041549407,0,1.30930691165083e-06,7.27445993195745e-09,0.000216911896213533
"DTXSID5021754","77-71-4","""5,5-Dimethylhydantoin""",NA,NA,0,NA,NA,0.546,NA,0.090533407300325,0.00014635111163,0.02301392487751,0.000288965935217,27776.8623969087,0,0.3192,0.4576,0.7458,0.36,0,0,-5,0,0,2.2934932944244,0,1.45439078515056,-0.356693768011165,0.616736277262986,0.436215721204213,1.70782811072379,0,2.92674598009815e-06,2.05766478430881e-09,0.0309095533076311
"DTXSID5021831","99-08-1","3-Nitrotoluene",NA,NA,NA,NA,NA,7.82e-05,NA,0.0444975222154864,5.37175412645e-05,0.0113089710535828,0.000261487880912,31.0554762605728,0,0.2382,0.7242,0.3012,0.9318,0,0,0,0,0,-0.1792748420127,0,0.731456749113661,-0.914422477778793,-0.0440308415691341,0.34280928632068,-0.30401944644223,0,1.10983110528722e-05,4.40916722070504e-08,0.000494474993398797
